seed,step_width,speed,period,gait,command_df,compliant,any_failure,command_gate_pass,topology_fraction,topology_gate_pass,energy_valid,positive_mechanical_cot,absolute_mechanical_cot,achieved_df,df_max_abs_error,achieved_stance_width,stance_width_abs_error,stance_foot_lateral_mae,all_phase_foot_lateral_mae,forward_speed,speed_abs_error,lateral_rmse,max_lateral_deviation,heading_rmse_rad,max_abs_heading_rad,world_lateral_velocity_rmse,body_yaw_rate_rmse,stance_recall_min,swing_recall_min,nominal_failure,df_FL,stance_samples_FL,stance_y_FL,stance_recall_FL,swing_recall_FL,df_FR,stance_samples_FR,stance_y_FR,stance_recall_FR,swing_recall_FR,df_RL,stance_samples_RL,stance_y_RL,stance_recall_RL,swing_recall_RL,df_RR,stance_samples_RR,stance_y_RR,stance_recall_RR,swing_recall_RR,cycle_rms,periodic_orbit_gate_pass,energy_trial_valid,out_of_training_support
1510021,0.1,0.35,0.48,trot,0.75,1,0,1,1.0,1,1,0.3038884138710649,0.608994956449258,0.75,0.0,0.1136988038973262,0.013698803897326195,0.006849401948663092,0.007829323748592285,0.3555607699478666,0.0055607699478666395,0.01627582192728587,0.018680572509765625,0.01603443939297607,0.017720337957143784,0.004282530384766923,0.025910731642807654,1.0,1.0,0,0.75,72,0.06015425635915664,1.0,1.0,0.75,72,-0.054138892226748996,1.0,1.0,0.75,72,0.058184838853776455,1.0,1.0,0.75,72,-0.0549196203549703,1.0,1.0,0.0022615464226909314,1,1,0
1510022,0.1,0.35,0.48,trot,0.75,1,0,1,1.0,1,1,0.30421229538755556,0.6098829204039407,0.75,0.0,0.11357049144700998,0.013570491447009975,0.006785245723504984,0.00778707662830129,0.35552801098674536,0.00552801098674538,0.01743894164140502,0.020399488508701324,0.014354691937620652,0.016135184094309807,0.004635659928994591,0.025984192055865694,1.0,1.0,0,0.75,72,0.059935454486144915,1.0,1.0,0.75,72,-0.054365128020031586,1.0,1.0,0.75,72,0.05834907696892818,1.0,1.0,0.75,72,-0.05449132341891527,1.0,1.0,0.0004207338018381328,1,1,0
1510023,0.1,0.35,0.48,trot,0.75,1,0,1,1.0,1,1,0.30418553092052936,0.6098051496951085,0.75,0.0,0.11363707299137282,0.013637072991372817,0.006818536495686403,0.0078094527105956,0.35552318052699167,0.005523180526991689,0.006658325498404534,0.009151458740234375,0.015175389425691473,0.016894616186618805,0.004442601794474463,0.025955598066150155,1.0,1.0,0,0.75,72,0.06004777348910769,1.0,1.0,0.75,72,-0.05425533466041088,1.0,1.0,0.75,72,0.05826476914808154,1.0,1.0,0.75,72,-0.05470626868514551,1.0,1.0,0.002862691104624914,1,1,0
1510024,0.1,0.35,0.48,trot,0.75,1,0,1,1.0,1,1,0.3039475860973443,0.6092300196198368,0.75,0.0,0.11369438583238257,0.013694385832382569,0.006847192916191284,0.00782733403611928,0.3555632755160332,0.005563275516033195,0.005262984416601232,0.007602691650390625,0.01604796097292106,0.017722992226481438,0.0042893485668776855,0.025927693856373644,1.0,1.0,0,0.75,72,0.060154928256654076,1.0,1.0,0.75,72,-0.054134979067991175,1.0,1.0,0.75,72,0.05818156334054139,1.0,1.0,0.75,72,-0.054917300999578506,1.0,1.0,0.0025600181767080074,1,1,0
1510025,0.1,0.35,0.48,trot,0.75,1,0,1,1.0,1,1,0.30416525628759805,0.6097957797747369,0.75,0.0,0.11363593908026814,0.013635939080268139,0.0068179695401340695,0.007803803812324377,0.3555112946778536,0.0055112946778536065,0.0016220839290883604,0.0031375885009765625,0.014970635090230833,0.016760073602199554,0.004427998609323169,0.02589406926785653,1.0,1.0,0,0.75,72,0.06004295053167476,1.0,1.0,0.75,72,-0.054265554735644,1.0,1.0,0.75,72,0.05826255720522669,1.0,1.0,0.75,72,-0.05470081568799085,1.0,1.0,0.006804158027187244,1,1,0
1510026,0.1,0.35,0.48,trot,0.75,1,0,1,1.0,1,1,0.30400153841842786,0.609569632608804,0.75,0.0,0.1136298531976839,0.013629853197683894,0.006814926598841943,0.007800227378417425,0.35559856953720254,0.005598569537202558,0.003993723308566979,0.006350517272949219,0.015130772201609546,0.017050165683031082,0.004414129440282983,0.025844508049924317,1.0,1.0,0,0.75,72,0.06004210297639171,1.0,1.0,0.75,72,-0.05424081885980235,1.0,1.0,0.75,72,0.05825771913967199,1.0,1.0,0.75,72,-0.05471906541950173,1.0,1.0,0.006809644866963782,1,1,0
1510027,0.1,0.35,0.48,trot,0.75,1,0,1,1.0,1,1,0.3037928766675718,0.6086145554612756,0.75,0.0,0.11367424766326116,0.013674247663261155,0.006837123831630578,0.007806971686659378,0.3556602178141475,0.005660217814147495,0.001357982472701031,0.0027846989687532187,0.016832933019681466,0.018592961132526398,0.004167216691880479,0.02565380827451535,1.0,1.0,0,0.75,72,0.060166616251485214,1.0,1.0,0.75,72,-0.05411243252456188,1.0,1.0,0.75,72,0.05814882072930535,1.0,1.0,0.75,72,-0.05492062582116988,1.0,1.0,0.00659857347502202,1,1,0
1510028,0.1,0.35,0.48,trot,0.75,1,0,1,1.0,1,1,0.30408282453718877,0.6097347917422022,0.75,0.0,0.1136439821889831,0.013643982188983092,0.006821991094491544,0.007807733547330521,0.3555424939841032,0.005542493984103225,0.008541023214369631,0.011056900024414062,0.014578037540671957,0.016806364059448242,0.004476477194651061,0.025888734566613104,1.0,1.0,0,0.75,72,0.06002164109506541,1.0,1.0,0.75,72,-0.054265146091994315,1.0,1.0,0.75,72,0.05828864205007752,1.0,1.0,0.75,72,-0.05471253514082895,1.0,1.0,0.006854267257215527,1,1,0
1510029,0.1,0.35,0.48,trot,0.75,1,0,1,1.0,1,1,0.30410487341527903,0.6098808237727475,0.75,0.0,0.11365782772190869,0.013657827721908683,0.0068289138609543415,0.00781870959132599,0.3554786580304305,0.005478658030430517,0.013665723282294612,0.0163421630859375,0.01416926401499137,0.016485415399074554,0.004523989167480737,0.02601995020264689,1.0,1.0,0,0.75,72,0.06002228158629603,1.0,1.0,0.75,72,-0.054288575580964483,1.0,1.0,0.75,72,0.05830058165722423,1.0,1.0,0.75,72,-0.054704216619332634,1.0,1.0,0.002831538760730553,1,1,0
1510030,0.1,0.35,0.48,trot,0.75,1,0,1,1.0,1,1,0.3041113707533988,0.6089246819528626,0.75,0.0,0.11386847739211386,0.01386847739211386,0.006934238696056933,0.007892826870859909,0.35593267685423297,0.005932676854232988,0.013226178622201221,0.015512466430664062,0.016805849498863677,0.018594857305288315,0.004311953391001654,0.02596793662713389,1.0,1.0,0,0.75,72,0.06033687536708183,1.0,1.0,0.75,72,-0.05408897312978903,1.0,1.0,0.75,72,0.05812127970986896,1.0,1.0,0.75,72,-0.055189826577487916,1.0,1.0,0.003054948774784046,1,1,0
