file,reference,speed,command_df,step_width,period,gait,perturbation_h,cycle_rms,periodic_orbit_gate_pass,terminated,hybrid_topology_gate_pass,achieved_df,df_max_abs_error,achieved_stance_width,stance_width_abs_error,stance_foot_lateral_mae,all_phase_foot_lateral_mae,forward_speed,speed_abs_error,lateral_rmse,max_lateral_deviation,heading_rmse_rad,max_abs_heading_rad,world_lateral_velocity_rmse,body_yaw_rate_rmse,stance_recall_min,swing_recall_min,nominal_failure,command_gate_pass,df_FL,stance_samples_FL,stance_y_FL,stance_recall_FL,swing_recall_FL,df_FR,stance_samples_FR,stance_y_FR,stance_recall_FR,swing_recall_FR,df_RL,stance_samples_RL,stance_y_RL,stance_recall_RL,swing_recall_RL,df_RR,stance_samples_RR,stance_y_RR,stance_recall_RR,swing_recall_RR,initial_rank,initial_condition_number,initial_stencil_max_error,initial_stencil_relative_error,zero_clone_input_max_error,zero_clone_output_max_error,zero_clone_noise_fraction_of_h,settle_group_rms,settle_terminated,numerical_gate_pass,chi_augmented,chi_physical_conditional,chi_orbital_physical,chi_orbital_augmented,rank_physical,rank_orbital_physical,rank_orbital_augmented,fit_relative_residual,translation_x_identity_residual,translation_y_identity_residual,translation_identity_residual_max,translation_cross_coupling_max,translation_symmetry_gate_pass,finite_difference_primary_matrix_error,finite_difference_primary_chi_error,finite_difference_full_matrix_error,finite_difference_full_chi_error,finite_difference_gate_pass,reference_valid,rank_gate_pass
stability_s0.100_d0.750_v0.400_trot_p0.48_h0.100.npz,7,0.4,0.75,0.1,0.48,trot,0.1,0.0038245926409422523,1,0,0,0.75,0.0,0.10948967033376297,0.009489670333762967,0.006214249910165866,0.006790841735589008,0.4080774498482545,0.008077449848254481,0.0006468901369788308,0.001079559326171875,0.01610813563080741,0.02078707329928875,0.006727681478461617,0.04101514021017196,1.0,1.0,0,1,0.75,18,0.053968515454067126,1.0,1.0,0.75,18,-0.06452152464124891,1.0,1.0,0.75,18,0.053248928445908755,1.0,1.0,0.75,18,-0.04724037212630113,1.0,1.0,48,1.3656770483073604,0.010164868831634522,0.06790980627954771,0.0056063588253231714,0.017838120460510254,0.17838120460510254,0.005088077265784826,0,0,4.101711958878122,3.570240920168369,3.5454662594086397,4.080508517402396,36,34,46,3.406243925837877e-15,0.04606847066926248,0.06285217761288017,0.06285217761288017,0.06283353845401864,0,0.7959097709208669,0.11367502905300471,0.7790535113198954,0.11318572498117235,0,0,1
stability_s0.200_d0.500_v0.400_trot_p0.48_h0.025.npz,0,0.4,0.5,0.2,0.48,trot,0.025,0.012664129935591439,1,0,1,0.5,0.0,0.18400365890314183,0.015996341096858185,0.010001401448001468,0.007137208928664527,0.4053935619692008,0.005393561969200766,0.0011520975194676164,0.002288818359375,0.007772529142026444,0.008953135460615158,0.006783676969898344,0.01160875325770565,1.0,1.0,0,1,0.5,12,0.08324891266723473,1.0,1.0,0.5,12,-0.10400646179914474,1.0,1.0,0.5,12,0.09429579290250938,1.0,1.0,0.5,12,-0.08645615043739478,1.0,1.0,48,166.81662927718565,0.03955678851148899,1.7167256190268778,0.06610241234654227,0.03053116798400879,1.2212467193603516,0.03114760144633167,0,0,13.818219553243072,44.39284037648728,42.81969843590597,13.588122278942999,36,34,46,3.55854996119577e-15,1.4125558657544326,1.8985041011572013,1.8985041011572013,1.8921252894009566,0,1.0862528297547633,0.2140604255574094,1.0823947868435986,0.21149264282827696,0,0,1
stability_s0.200_d0.500_v0.400_trot_p0.48_h0.025.npz,1,0.4,0.5,0.2,0.48,trot,0.025,0.02870075924547024,0,0,1,0.5,0.0,0.18227591303487617,0.017724086965123842,0.009826286820073925,0.006903155644734702,0.40477217733860016,0.0047721773386001365,0.00051229741535753,0.0009765625,0.00913962135050009,0.010114812292158604,0.005480144706103966,0.010004762973483539,1.0,1.0,0,1,0.5,12,0.08380943164229393,1.0,1.0,0.5,12,-0.10191507699588935,1.0,1.0,0.5,12,0.09326837894817193,1.0,1.0,0.5,12,-0.08555893848339717,1.0,1.0,48,84.29526357482221,0.05534361880164992,2.1352220235493005,0.03510603308677673,0.038715898990631104,1.5486359596252441,0.025643085244867973,0,0,17.12320771717035,15.86942461992432,15.226776669913463,16.8977652600706,36,34,46,2.9902848857170032e-15,0.886151077860533,2.6548595797851586,2.6548595797851586,2.6543615193298704,0,1.056437069059689,0.15772276663324572,1.062629776380253,0.158048898159863,0,0,1
stability_s0.200_d0.500_v0.400_trot_p0.48_h0.025.npz,2,0.4,0.5,0.2,0.48,trot,0.025,0.030012705427338086,0,0,1,0.5,0.0,0.18403204251080751,0.015967957489192497,0.009513995641221606,0.0068559298757463714,0.4077741615474224,0.007774161547422387,0.0008113326913132393,0.001312255859375,0.009757781586413201,0.011268564499914646,0.007872046080763983,0.0124519228864232,1.0,1.0,0,1,0.5,12,0.08500511447588603,1.0,1.0,0.5,12,-0.10306003379325072,1.0,1.0,0.5,12,0.0934353843331337,1.0,1.0,0.5,12,-0.08656355241934459,1.0,1.0,48,208.70088029759617,0.0544000335426315,1.983287691110157,0.06918665766716003,0.10590612089828724,4.2362448359314895,0.038264778911949314,0,0,18.83216932858497,12.85942083225016,12.4520829973796,18.275552557945556,36,34,46,3.827283437830223e-15,3.948738068239662,0.30633284312523973,3.948738068239662,3.9086145635806617,0,1.1677639204764023,0.2112036914136855,1.179590487212348,0.21351770965789343,0,0,1
stability_s0.200_d0.500_v0.400_trot_p0.48_h0.025.npz,3,0.4,0.5,0.2,0.48,trot,0.025,0.009546908501384002,1,0,1,0.5,0.0,0.183846950220565,0.01615304977943502,0.0093921786484619,0.006743579776957633,0.40503215913971263,0.005032159139712611,0.0007030022368284436,0.0011749267578125,0.009219093196462328,0.010392699390649796,0.006253973262246897,0.011947908171645148,1.0,1.0,0,1,0.5,12,0.08477461275955041,1.0,1.0,0.5,12,-0.10263130751748879,1.0,1.0,0.5,12,0.0934075607607762,1.0,1.0,0.5,12,-0.08688041940331459,1.0,1.0,48,167.18657342861684,0.04510920467481272,1.8484212202159935,0.014961957931518555,0.06414883322796545,2.565953329118618,0.030145434548508813,0,0,18.45609643172092,19.407776675421427,18.27308849051331,18.14861793784495,36,34,46,2.7203413196283638e-15,1.7627803510671642,0.8819187609652914,1.7627803510671642,1.7115676914236502,0,1.0663453667119327,0.2675645980815663,1.07417302457953,0.26489430725860497,0,0,1
stability_s0.200_d0.500_v0.400_trot_p0.48_h0.025.npz,4,0.4,0.5,0.2,0.48,trot,0.025,0.03186620242250708,0,0,1,0.5,0.0,0.18264589086174965,0.017354109138250362,0.009703296050429347,0.006818263418972494,0.40530693158507347,0.005306931585073449,0.0005074646718324328,0.0009307861328125,0.00945436913107414,0.01035288255661726,0.005363459774526683,0.009986884975752392,1.0,1.0,0,1,0.5,12,0.08390663626293342,1.0,1.0,0.5,12,-0.10204840327302615,1.0,1.0,0.5,12,0.0932063131282727,1.0,1.0,0.5,12,-0.08613042905926704,1.0,1.0,48,971.4867832071448,0.06177076599643873,1.847390781161273,0.02716863160058337,0.03995311260223389,1.5981245040893555,0.024786266357110582,0,0,215.00707967663863,13.97450261607603,13.807287843695711,206.5150372386509,36,34,46,1.3836601061976064e-14,56.56664394422645,5.11768373834987,56.56664394422645,56.511111977739574,0,10.479356665030457,10.760226394701965,10.776635199628158,11.14675539457553,0,0,1
stability_s0.200_d0.500_v0.400_trot_p0.48_h0.025.npz,5,0.4,0.5,0.2,0.48,trot,0.025,0.032573286503302296,0,0,1,0.5,0.0,0.18208433594554663,0.017915664054453384,0.010059737631430232,0.007045087559769553,0.4067799498637517,0.006779949863751689,0.0005489895872720313,0.0009307861328125,0.00954187690409307,0.010573144070804119,0.005904972378688043,0.00952344190508128,1.0,1.0,0,1,0.5,12,0.0835340799142917,1.0,1.0,0.5,12,-0.10220381120840709,1.0,1.0,0.5,12,0.09310374471048515,1.0,1.0,0.5,12,-0.08532703605790933,1.0,1.0,48,107.4144198630595,0.06429274073005872,1.8569531470762204,0.0602850615978241,0.09505169767879705,3.8020679071518817,0.024387147065018887,0,0,16.498565159558677,15.921934439783431,15.68178655340371,16.132077728396805,36,34,46,2.555700996368289e-15,1.4358696151296237,2.541399287964373,2.541399287964373,2.539769158616103,0,0.9858500881600389,0.6329992032262489,0.9986241242742194,0.6402434516066875,0,0,1
stability_s0.200_d0.500_v0.400_trot_p0.48_h0.025.npz,6,0.4,0.5,0.2,0.48,trot,0.025,0.02909392273904158,0,0,1,0.5,0.0,0.18396323919296265,0.016036760807037365,0.00953998931994041,0.006871043999368948,0.4076615621646245,0.007661562164624491,0.0008372630484478079,0.00147247314453125,0.010107346071970235,0.011608275584876537,0.007914916437833413,0.012345726548606172,1.0,1.0,0,1,0.5,12,0.0849931084861358,1.0,1.0,0.5,12,-0.10304321783284347,1.0,1.0,0.5,12,0.09342769905924797,1.0,1.0,0.5,12,-0.08646245300769806,1.0,1.0,48,208.7083408530608,0.06250031746696307,1.9409725576180226,0.0662972629070282,0.11438505695614791,4.5754022782459165,0.03690877579834905,0,0,34.746897995637646,12.292798272127387,11.827542149771004,33.6242740489112,36,34,46,5.251447890532056e-15,7.758229683226885,1.9141445404606239,7.758229683226885,7.741115950532238,0,1.7816181125947343,0.8154161260170881,1.807075597604839,0.8632502959849436,0,0,1
stability_s0.200_d0.500_v0.400_trot_p0.48_h0.025.npz,7,0.4,0.5,0.2,0.48,trot,0.025,0.029788832958972937,0,0,1,0.5,0.0,0.18272402013341588,0.017275979866584135,0.009835582102338475,0.0069504921634991985,0.40546659752726555,0.0054665975272655265,0.00045358736263702634,0.0007610321044921875,0.008842079416409703,0.00966007262468338,0.00536449147017358,0.00957493244262093,1.0,1.0,0,1,0.5,12,0.08351248875260353,1.0,1.0,0.5,12,-0.1023951843380928,1.0,1.0,0.5,12,0.09358697446684043,1.0,1.0,0.5,12,-0.08595339270929496,1.0,1.0,48,109.06428338205966,0.051754981580301465,1.6858200978822317,0.035413646152590496,0.06672866947175247,2.6691467788700987,0.02480086386449066,0,0,20.02694945212195,13.152666422857944,12.934590411502349,19.387303125659738,36,34,46,2.0467135751341614e-15,2.0518796784241764,3.9044092163726014,3.9044092163726014,3.8878012340953974,0,1.390439535965401,0.27446510231971805,1.4105081775079809,0.29825802356908976,0,0,1
stability_s0.200_d0.500_v0.400_trot_p0.48_h0.050.npz,0,0.4,0.5,0.2,0.48,trot,0.05,0.012664129935591439,1,0,0,0.5,0.0,0.18400365890314183,0.015996341096858185,0.010001401448001468,0.007137208928664527,0.4053935619692008,0.005393561969200766,0.0011520975194676164,0.002288818359375,0.007772529142026444,0.008953135460615158,0.006783676969898344,0.01160875325770565,1.0,1.0,0,1,0.5,12,0.08324891266723473,1.0,1.0,0.5,12,-0.10400646179914474,1.0,1.0,0.5,12,0.09429579290250938,1.0,1.0,0.5,12,-0.08645615043739478,1.0,1.0,48,54.82561407423341,0.04941642923959116,1.0113175859481522,0.06610241234654227,0.03053116798400879,0.6106233596801758,0.03114760144633167,0,0,16.225830181210448,14.337483085343209,14.195788392591105,16.09268369306943,36,34,46,2.1816938364984688e-15,0.5708738140823645,1.0530935829090862,1.0530935829090862,1.049749575582996,0,1.0862528297547633,0.2140604255574094,1.0823947868435986,0.21149264282827696,0,0,1
stability_s0.200_d0.500_v0.400_trot_p0.48_h0.050.npz,1,0.4,0.5,0.2,0.48,trot,0.05,0.02870075924547024,0,0,0,0.5,0.0,0.18227591303487617,0.017724086965123842,0.009826286820073925,0.006903155644734702,0.40477217733860016,0.0047721773386001365,0.00051229741535753,0.0009765625,0.00913962135050009,0.010114812292158604,0.005480144706103966,0.010004762973483539,1.0,1.0,0,1,0.5,12,0.08380943164229393,1.0,1.0,0.5,12,-0.10191507699588935,1.0,1.0,0.5,12,0.09326837894817193,1.0,1.0,0.5,12,-0.08555893848339717,1.0,1.0,48,29.919489994538562,0.0511094564052291,0.873117084870457,0.03510603308677673,0.038715898990631104,0.7743179798126221,0.025643085244867973,0,0,15.022688454904928,12.878745268103367,12.72306154937416,14.836564776564797,36,34,46,2.1189259917787774e-15,1.437223822102609,1.2614226152321684,1.437223822102609,1.4361807727548448,0,1.056437069059689,0.15772276663324572,1.062629776380253,0.158048898159863,0,0,1
stability_s0.200_d0.500_v0.400_trot_p0.48_h0.050.npz,2,0.4,0.5,0.2,0.48,trot,0.05,0.030012705427338086,0,0,0,0.5,0.0,0.18403204251080751,0.015967957489192497,0.009513995641221606,0.0068559298757463714,0.4077741615474224,0.007774161547422387,0.0008113326913132393,0.001312255859375,0.009757781586413201,0.011268564499914646,0.007872046080763983,0.0124519228864232,1.0,1.0,0,1,0.5,12,0.08500511447588603,1.0,1.0,0.5,12,-0.10306003379325072,1.0,1.0,0.5,12,0.0934353843331337,1.0,1.0,0.5,12,-0.08656355241934459,1.0,1.0,48,26.97412022285513,0.0575118756787109,0.8742631011198455,0.06918665766716003,0.10590612089828724,2.1181224179657447,0.038264778911949314,0,0,16.584873143214107,14.72729807785736,14.577295218748583,16.364930342503698,36,34,46,2.225059049365257e-15,0.25590538741790275,2.705796531040922,2.705796531040922,2.6988280207937776,0,1.1677639204764023,0.2112036914136855,1.179590487212348,0.21351770965789343,0,0,1
stability_s0.200_d0.500_v0.400_trot_p0.48_h0.050.npz,3,0.4,0.5,0.2,0.48,trot,0.05,0.009546908501384002,1,0,0,0.5,0.0,0.183846950220565,0.01615304977943502,0.0093921786484619,0.006743579776957633,0.40503215913971263,0.005032159139712611,0.0007030022368284436,0.0011749267578125,0.009219093196462328,0.010392699390649796,0.006253973262246897,0.011947908171645148,1.0,1.0,0,1,0.5,12,0.08477461275955041,1.0,1.0,0.5,12,-0.10263130751748879,1.0,1.0,0.5,12,0.0934075607607762,1.0,1.0,0.5,12,-0.08688041940331459,1.0,1.0,48,72.34563207646144,0.058083260832899886,1.0686190500461212,0.014961957931518555,0.06414883322796545,1.282976664559309,0.030145434548508813,0,0,18.74763827716269,25.38620418100479,25.27671129464191,18.641182844549686,36,34,46,2.2195028206450344e-15,0.29940977207653624,0.4042616101980435,0.4042616101980435,0.4033437210387377,0,1.0663453667119327,0.2675645980815663,1.07417302457953,0.26489430725860497,0,0,1
stability_s0.200_d0.500_v0.400_trot_p0.48_h0.050.npz,4,0.4,0.5,0.2,0.48,trot,0.05,0.03186620242250708,0,0,0,0.5,0.0,0.18264589086174965,0.017354109138250362,0.009703296050429347,0.006818263418972494,0.40530693158507347,0.005306931585073449,0.0005074646718324328,0.0009307861328125,0.00945436913107414,0.01035288255661726,0.005363459774526683,0.009986884975752392,1.0,1.0,0,1,0.5,12,0.08390663626293342,1.0,1.0,0.5,12,-0.10204840327302615,1.0,1.0,0.5,12,0.0932063131282727,1.0,1.0,0.5,12,-0.08613042905926704,1.0,1.0,48,80.43492998428367,0.05058259412302929,0.992734058791053,0.02716863160058337,0.03995311260223389,0.7990622520446777,0.024786266357110582,0,0,17.700782858660016,14.336321203486124,14.202248528814252,17.560464425386137,36,34,46,1.9907731176996517e-15,0.5491758798187706,0.9712055179786082,0.9712055179786082,0.9688369758152887,0,10.479356665030457,10.760226394701965,10.776635199628158,11.14675539457553,0,0,1
stability_s0.200_d0.500_v0.400_trot_p0.48_h0.050.npz,5,0.4,0.5,0.2,0.48,trot,0.05,0.032573286503302296,0,0,0,0.5,0.0,0.18208433594554663,0.017915664054453384,0.010059737631430232,0.007045087559769553,0.4067799498637517,0.006779949863751689,0.0005489895872720313,0.0009307861328125,0.00954187690409307,0.010573144070804119,0.005904972378688043,0.00952344190508128,1.0,1.0,0,1,0.5,12,0.0835340799142917,1.0,1.0,0.5,12,-0.10220381120840709,1.0,1.0,0.5,12,0.09310374471048515,1.0,1.0,0.5,12,-0.08532703605790933,1.0,1.0,48,129.33245246823316,0.052821304027814674,0.9310750649898218,0.0602850615978241,0.09505169767879705,1.9010339535759408,0.024387147065018887,0,0,33.546406037116135,17.36507425704359,17.21253627188654,32.47635689891285,36,34,46,3.5056500879977295e-15,1.2356868406008483,6.986521275077286,6.986521275077286,6.946708804788176,0,0.9858500881600389,0.6329992032262489,0.9986241242742194,0.6402434516066875,0,0,1
stability_s0.200_d0.500_v0.400_trot_p0.48_h0.050.npz,6,0.4,0.5,0.2,0.48,trot,0.05,0.02909392273904158,0,0,0,0.5,0.0,0.18396323919296265,0.016036760807037365,0.00953998931994041,0.006871043999368948,0.4076615621646245,0.007661562164624491,0.0008372630484478079,0.00147247314453125,0.010107346071970235,0.011608275584876537,0.007914916437833413,0.012345726548606172,1.0,1.0,0,1,0.5,12,0.0849931084861358,1.0,1.0,0.5,12,-0.10304321783284347,1.0,1.0,0.5,12,0.09342769905924797,1.0,1.0,0.5,12,-0.08646245300769806,1.0,1.0,48,22.938538854216496,0.05720038706629541,1.0212879129557852,0.0662972629070282,0.11438505695614791,2.2877011391229582,0.03690877579834905,0,0,18.64854017225307,17.4277746735405,17.297257744423224,18.521524386081552,36,34,46,4.0849780514021844e-15,0.7933915916420344,1.2954457806498583,1.2954457806498583,1.292918540416402,0,1.7816181125947343,0.8154161260170881,1.807075597604839,0.8632502959849436,0,0,1
stability_s0.200_d0.500_v0.400_trot_p0.48_h0.050.npz,7,0.4,0.5,0.2,0.48,trot,0.05,0.029788832958972937,0,0,0,0.5,0.0,0.18272402013341588,0.017275979866584135,0.009835582102338475,0.0069504921634991985,0.40546659752726555,0.0054665975272655265,0.00045358736263702634,0.0007610321044921875,0.008842079416409703,0.00966007262468338,0.00536449147017358,0.00957493244262093,1.0,1.0,0,1,0.5,12,0.08351248875260353,1.0,1.0,0.5,12,-0.1023951843380928,1.0,1.0,0.5,12,0.09358697446684043,1.0,1.0,0.5,12,-0.08595339270929496,1.0,1.0,48,36.93360834015492,0.047783622720758354,0.967606242183136,0.035413646152590496,0.06672866947175247,1.3345733894350493,0.02480086386449066,0,0,15.426016314588308,13.90421068185887,13.769878906812377,15.295954483688444,36,34,46,2.8470532993593154e-15,0.27343609446012807,0.9347151660673412,0.9347151660673412,0.9324819492674884,0,1.390439535965401,0.27446510231971805,1.4105081775079809,0.29825802356908976,0,0,1
stability_s0.200_d0.500_v0.400_trot_p0.48_h0.100.npz,0,0.4,0.5,0.2,0.48,trot,0.1,0.012664129935591439,1,0,0,0.5,0.0,0.18400365890314183,0.015996341096858185,0.010001401448001468,0.007137208928664527,0.4053935619692008,0.005393561969200766,0.0011520975194676164,0.002288818359375,0.007772529142026444,0.008953135460615158,0.006783676969898344,0.01160875325770565,1.0,1.0,0,1,0.5,12,0.08324891266723473,1.0,1.0,0.5,12,-0.10400646179914474,1.0,1.0,0.5,12,0.09429579290250938,1.0,1.0,0.5,12,-0.08645615043739478,1.0,1.0,48,7.8941622969648915,0.052269080651426304,0.48672390867360493,0.06610241234654227,0.03053116798400879,0.3053116798400879,0.03114760144633167,0,0,12.79418647410343,11.815981332025478,11.653186030357372,12.647876973370204,36,34,46,2.4521318414656684e-15,0.2829601900042744,0.2440757311676409,0.2829601900042744,0.28291786421174275,0,1.0862528297547633,0.2140604255574094,1.0823947868435986,0.21149264282827696,0,0,1
stability_s0.200_d0.500_v0.400_trot_p0.48_h0.100.npz,1,0.4,0.5,0.2,0.48,trot,0.1,0.02870075924547024,0,0,0,0.5,0.0,0.18227591303487617,0.017724086965123842,0.009826286820073925,0.006903155644734702,0.40477217733860016,0.0047721773386001365,0.00051229741535753,0.0009765625,0.00913962135050009,0.010114812292158604,0.005480144706103966,0.010004762973483539,1.0,1.0,0,1,0.5,12,0.08380943164229393,1.0,1.0,0.5,12,-0.10191507699588935,1.0,1.0,0.5,12,0.09326837894817193,1.0,1.0,0.5,12,-0.08555893848339717,1.0,1.0,48,10.256047569539147,0.046161400536125656,0.4396251950792452,0.03510603308677673,0.038715898990631104,0.38715898990631104,0.025643085244867973,0,0,12.64836909720831,11.521052961290948,11.355078871009306,12.496500732671635,36,34,46,2.134080112224552e-15,0.7092083218322187,0.6413518316615486,0.7092083218322187,0.7085442505421364,0,1.056437069059689,0.15772276663324572,1.062629776380253,0.158048898159863,0,0,1
stability_s0.200_d0.500_v0.400_trot_p0.48_h0.100.npz,2,0.4,0.5,0.2,0.48,trot,0.1,0.030012705427338086,0,0,0,0.5,0.0,0.18403204251080751,0.015967957489192497,0.009513995641221606,0.0068559298757463714,0.4077741615474224,0.007774161547422387,0.0008113326913132393,0.001312255859375,0.009757781586413201,0.011268564499914646,0.007872046080763983,0.0124519228864232,1.0,1.0,0,1,0.5,12,0.08500511447588603,1.0,1.0,0.5,12,-0.10306003379325072,1.0,1.0,0.5,12,0.0934353843331337,1.0,1.0,0.5,12,-0.08656355241934459,1.0,1.0,48,6.156305082597792,0.045726747583171426,0.4010164039617882,0.06918665766716003,0.10590612089828724,1.0590612089828724,0.038264778911949314,0,0,13.043709014708323,11.835510476779946,11.692511579205037,12.908596644439088,36,34,46,2.3543017947860393e-15,0.7397752217244808,0.5151774992629492,0.7397752217244808,0.7391554498571289,0,1.1677639204764023,0.2112036914136855,1.179590487212348,0.21351770965789343,0,0,1
stability_s0.200_d0.500_v0.400_trot_p0.48_h0.100.npz,3,0.4,0.5,0.2,0.48,trot,0.1,0.009546908501384002,1,0,0,0.5,0.0,0.183846950220565,0.01615304977943502,0.0093921786484619,0.006743579776957633,0.40503215913971263,0.005032159139712611,0.0007030022368284436,0.0011749267578125,0.009219093196462328,0.010392699390649796,0.006253973262246897,0.011947908171645148,1.0,1.0,0,1,0.5,12,0.08477461275955041,1.0,1.0,0.5,12,-0.10263130751748879,1.0,1.0,0.5,12,0.0934075607607762,1.0,1.0,0.5,12,-0.08688041940331459,1.0,1.0,48,11.080422268726007,0.04304845157106466,0.39256699533659206,0.014961957931518555,0.06414883322796545,0.6414883322796545,0.030145434548508813,0,0,13.781495622998772,12.444735525148449,12.296812771030632,13.65346224898276,36,34,46,2.4489130456338147e-15,0.31070334415819617,0.3979839664558351,0.3979839664558351,0.3966428178377269,0,1.0663453667119327,0.2675645980815663,1.07417302457953,0.26489430725860497,0,0,1
stability_s0.200_d0.500_v0.400_trot_p0.48_h0.100.npz,4,0.4,0.5,0.2,0.48,trot,0.1,0.03186620242250708,0,0,0,0.5,0.0,0.18264589086174965,0.017354109138250362,0.009703296050429347,0.006818263418972494,0.40530693158507347,0.005306931585073449,0.0005074646718324328,0.0009307861328125,0.00945436913107414,0.01035288255661726,0.005363459774526683,0.009986884975752392,1.0,1.0,0,1,0.5,12,0.08390663626293342,1.0,1.0,0.5,12,-0.10204840327302615,1.0,1.0,0.5,12,0.0932063131282727,1.0,1.0,0.5,12,-0.08613042905926704,1.0,1.0,48,26.056265631101194,0.05582529198094797,0.5515426475130412,0.02716863160058337,0.03995311260223389,0.39953112602233887,0.024786266357110582,0,0,12.502755150062526,11.205318162947329,10.990096871526303,12.267393442516218,36,34,46,3.1935236978041465e-15,1.5924863562622456,0.9053058034321436,1.5924863562622456,1.5882329617145123,0,10.479356665030457,10.760226394701965,10.776635199628158,11.14675539457553,0,0,1
stability_s0.200_d0.500_v0.400_trot_p0.48_h0.100.npz,5,0.4,0.5,0.2,0.48,trot,0.1,0.032573286503302296,0,0,0,0.5,0.0,0.18208433594554663,0.017915664054453384,0.010059737631430232,0.007045087559769553,0.4067799498637517,0.006779949863751689,0.0005489895872720313,0.0009307861328125,0.00954187690409307,0.010573144070804119,0.005904972378688043,0.00952344190508128,1.0,1.0,0,1,0.5,12,0.0835340799142917,1.0,1.0,0.5,12,-0.10220381120840709,1.0,1.0,0.5,12,0.09310374471048515,1.0,1.0,0.5,12,-0.08532703605790933,1.0,1.0,48,9.633154609402853,0.0556330422956012,0.4353771008357476,0.0602850615978241,0.09505169767879705,0.9505169767879704,0.024387147065018887,0,0,12.068539246913483,10.974568105733667,10.81167992754295,11.918848858209724,36,34,46,2.332416790996556e-15,0.668266126547476,0.2396451914752345,0.668266126547476,0.6676324885493856,0,0.9858500881600389,0.6329992032262489,0.9986241242742194,0.6402434516066875,0,0,1
stability_s0.200_d0.500_v0.400_trot_p0.48_h0.100.npz,6,0.4,0.5,0.2,0.48,trot,0.1,0.02909392273904158,0,0,0,0.5,0.0,0.18396323919296265,0.016036760807037365,0.00953998931994041,0.006871043999368948,0.4076615621646245,0.007661562164624491,0.0008372630484478079,0.00147247314453125,0.010107346071970235,0.011608275584876537,0.007914916437833413,0.012345726548606172,1.0,1.0,0,1,0.5,12,0.0849931084861358,1.0,1.0,0.5,12,-0.10304321783284347,1.0,1.0,0.5,12,0.09342769905924797,1.0,1.0,0.5,12,-0.08646245300769806,1.0,1.0,48,14.490598021179755,0.047602058474418237,0.5009438256519994,0.0662972629070282,0.11438505695614791,1.1438505695614791,0.03690877579834905,0,0,12.055321912618137,10.925340297483675,10.753360091476058,11.888887807287642,36,34,46,2.1052576159553976e-15,0.9474982456408277,0.13892405812832978,0.9474982456408277,0.9432472526689468,0,1.7816181125947343,0.8154161260170881,1.807075597604839,0.8632502959849436,0,0,1
stability_s0.200_d0.500_v0.400_trot_p0.48_h0.100.npz,7,0.4,0.5,0.2,0.48,trot,0.1,0.029788832958972937,0,0,0,0.5,0.0,0.18272402013341588,0.017275979866584135,0.009835582102338475,0.0069504921634991985,0.40546659752726555,0.0054665975272655265,0.00045358736263702634,0.0007610321044921875,0.008842079416409703,0.00966007262468338,0.00536449147017358,0.00957493244262093,1.0,1.0,0,1,0.5,12,0.08351248875260353,1.0,1.0,0.5,12,-0.1023951843380928,1.0,1.0,0.5,12,0.09358697446684043,1.0,1.0,0.5,12,-0.08595339270929496,1.0,1.0,48,10.382148110994754,0.05171514345807494,0.4510781183767966,0.035413646152590496,0.06672866947175247,0.6672866947175247,0.02480086386449066,0,0,11.248309589174124,9.990433342532024,9.8275338725718,11.097748771245145,36,34,46,2.206158313080057e-15,0.3221753675526415,0.2543911814042381,0.3221753675526415,0.32215869924273177,0,1.390439535965401,0.27446510231971805,1.4105081775079809,0.29825802356908976,0,0,1
stability_s0.200_d0.625_v0.400_trot_p0.48_h0.025.npz,0,0.4,0.625,0.2,0.48,trot,0.025,0.0015140192110528802,1,0,1,0.625,0.0,0.18636662190159162,0.013633378098408394,0.007947335516413056,0.006770517211407426,0.41057440762718517,0.010574407627185145,0.0005185743856190927,0.000823974609375,0.010986176129017127,0.012223691679537296,0.005390136038435784,0.01184885158633448,1.0,1.0,0,1,0.625,15,0.08979874104261398,1.0,1.0,0.625,15,-0.10226129293441773,1.0,1.0,0.625,15,0.09305560986200968,1.0,1.0,0.625,15,-0.08761759996414184,1.0,1.0,48,3.2384567181800588,0.009368515014648438,0.27653772999455545,0.01533524990081787,0.007558286190032959,0.30233144760131836,0.003946366875628483,0,0,3.3074214472825774,2.8061804611322367,2.798687075580421,3.2998543276570844,36,34,46,1.8706128213321203e-15,0.2537643608932481,0.401120656779743,0.401120656779743,0.3892331241343536,0,0.7105167462909179,0.08282083546081136,0.6799387081474813,0.08054581661304236,0,0,1
