file,reference,speed,command_df,step_width,period,gait,energy_topology_gate_pass,energy_no_termination_gate_pass,energy_periodic_orbit_gate_pass,cycle_rms,energy_reference_valid,positive_mechanical_cot,absolute_mechanical_cot,positive_work_j,absolute_work_j,forward_displacement_m,achieved_df,df_max_abs_error,achieved_stance_width,stance_width_abs_error,stance_foot_lateral_mae,all_phase_foot_lateral_mae,forward_speed,speed_abs_error,lateral_rmse,max_lateral_deviation,heading_rmse_rad,max_abs_heading_rad,world_lateral_velocity_rmse,body_yaw_rate_rmse,stance_recall_min,swing_recall_min,nominal_failure,command_gate_pass,df_FL,stance_samples_FL,stance_y_FL,stance_recall_FL,swing_recall_FL,df_FR,stance_samples_FR,stance_y_FR,stance_recall_FR,swing_recall_FR,df_RL,stance_samples_RL,stance_y_RL,stance_recall_RL,swing_recall_RL,df_RR,stance_samples_RR,stance_y_RR,stance_recall_RR,swing_recall_RR
energy_s0.100_d0.625_v0.300_trot_p0.48.npz,3,0.3,0.625,0.1,0.48,trot,1,1,1,0.0033802801966046647,1,0.21742082554542969,0.44488489432383094,19.147094134240874,39.1708006268877,0.5977554321289062,0.625,0.0,0.10044345930218697,0.00044345930218696317,0.0038104946725070477,0.004559694826214884,0.31166903115808964,0.011669031158089649,0.012395112169302891,0.0145111083984375,0.03708163705742814,0.03814069554209709,0.006240657486429264,0.016009606032580097,1.0,1.0,0,1,0.625,60,0.051293566326300305,1.0,1.0,0.625,60,-0.0564079616839687,1.0,1.0,0.625,60,0.044965681806206706,1.0,1.0,0.625,60,-0.048219708787898226,1.0,1.0
energy_s0.100_d0.625_v0.300_trot_p0.48.npz,4,0.3,0.625,0.1,0.48,trot,1,1,1,0.004590207358914934,1,0.21736817120945628,0.445926742838034,19.134302018579522,39.25050550453665,0.5974386930465698,0.625,0.0,0.10040577184408904,0.000405771844089034,0.0038027644778291384,0.004551494278712198,0.3115568837771813,0.011556883777181337,0.010858639012425552,0.0129547119140625,0.03745382751758639,0.0383000448346138,0.006333298642494868,0.015891258794345386,1.0,1.0,0,1,0.625,60,0.05130132331202428,1.0,1.0,0.625,60,-0.05634646254281203,1.0,1.0,0.625,60,0.044910461517671744,1.0,1.0,0.625,60,-0.04825329631567001,1.0,1.0
energy_s0.100_d0.625_v0.300_trot_p0.48.npz,5,0.3,0.625,0.1,0.48,trot,1,1,1,0.005489389702978772,1,0.2183856347450467,0.4441614591701739,19.20294172340623,39.11015989972499,0.597442626953125,0.625,0.0,0.10033090210830173,0.00033090210830172273,0.003816893246645728,0.004556904612885167,0.31165005390842754,0.011650053908427549,0.012165557098548455,0.014190673828125,0.03729827543340782,0.03802531957626343,0.006208500776603154,0.015766482450928054,1.0,1.0,0,1,0.625,60,0.05118152176340421,1.0,1.0,0.625,60,-0.05642113871872425,1.0,1.0,0.625,60,0.044942099849383035,1.0,1.0,0.625,60,-0.04811704388509194,1.0,1.0
energy_s0.100_d0.625_v0.300_trot_p0.48.npz,6,0.3,0.625,0.1,0.48,trot,1,1,1,0.004018041282316423,1,0.2195702847191821,0.4465817774414913,19.306108074261665,39.22189038844859,0.5966949462890625,0.625,0.0,0.1004250812654694,0.0004250812654693903,0.003824353155990442,0.004575491395856564,0.31103819484512013,0.011038194845120142,0.01214651882122678,0.0142822265625,0.03768547588714138,0.03868548572063446,0.0062715405040608425,0.01582349417327861,1.0,1.0,0,1,0.625,60,0.051297884248197076,1.0,1.0,0.625,60,-0.0564128952100873,1.0,1.0,0.625,60,0.04491591180364291,1.0,1.0,0.625,60,-0.0482234712690115,1.0,1.0
energy_s0.100_d0.625_v0.300_trot_p0.48.npz,7,0.3,0.625,0.1,0.48,trot,1,1,1,0.0033267664406035464,1,0.220437915470938,0.446677058761082,19.375501758716513,39.248408016037075,0.597076416015625,0.625,0.0,0.10043881057451169,0.00043881057451168604,0.0038373494831224282,0.004591505342007925,0.31098019362737733,0.010980193627377344,0.013224809577220548,0.015378952026367188,0.03786924539146833,0.03872787579894066,0.00629983419774942,0.01589919715859261,1.0,1.0,0,1,0.625,60,0.051334420467416444,1.0,1.0,0.625,60,-0.056418134334186715,1.0,1.0,0.625,60,0.04489780279497305,1.0,1.0,0.625,60,-0.04822726355244716,1.0,1.0
energy_s0.100_d0.750_v0.300_trot_p0.48.npz,0,0.3,0.75,0.1,0.48,trot,1,1,1,0.004944968493486398,1,0.3010126137462551,0.6095153836784853,26.196778339323917,52.96599352092295,0.590576171875,0.75,0.0,0.10611426773377591,0.006114267733775908,0.0048927819977204,0.005377886993422482,0.30864065140485764,0.008640651404857647,0.0011779243245943864,0.00213623046875,0.02222453984905454,0.025924919173121452,0.006086678866386035,0.028644387742268324,1.0,1.0,0,1,0.75,72,0.054730060769038066,1.0,1.0,0.75,72,-0.0604412745580905,1.0,1.0,0.75,72,0.049847693648189306,1.0,1.0,0.75,72,-0.04720950649223394,1.0,1.0
energy_s0.100_d0.750_v0.300_trot_p0.48.npz,1,0.3,0.75,0.1,0.48,trot,1,1,1,0.0036601909049895527,1,0.3006493786871096,0.6105132242350948,26.249251184762688,53.23030065789851,0.59185791015625,0.75,0.0,0.10621745007423063,0.006217450074230621,0.004946680736934972,0.005423044667501623,0.3088490714629491,0.00884907146294911,0.0011194322126033324,0.002197265625,0.022221171888560164,0.02607938088476658,0.006084408713015872,0.029317396285374196,1.0,1.0,0,1,0.75,72,0.05473807236800591,1.0,1.0,0.75,72,-0.06061264375845591,1.0,1.0,0.75,72,0.04993950011622575,1.0,1.0,0.75,72,-0.04714468390577369,1.0,1.0
energy_s0.100_d0.750_v0.300_trot_p0.48.npz,2,0.3,0.75,0.1,0.48,trot,1,1,1,0.004054998040980855,1,0.30138143322241306,0.6097194856334495,26.25486178623005,53.1425358504645,0.591522216796875,0.75,0.0,0.10614748863089415,0.006147488630894149,0.004943649507024221,0.005422674111711482,0.30863973622520763,0.00863973622520764,0.0007135914407187326,0.0017242431640625,0.02208516984825137,0.025906896218657494,0.0060731804329925525,0.029350190911621245,1.0,1.0,0,1,0.75,72,0.054692125154866114,1.0,1.0,0.75,72,-0.060564501418007746,1.0,1.0,0.75,72,0.04995314978683988,1.0,1.0,0.75,72,-0.047085200902074575,1.0,1.0
energy_s0.100_d0.750_v0.300_trot_p0.48.npz,3,0.3,0.75,0.1,0.48,trot,1,1,1,0.0035363773087889352,1,0.3010367680424001,0.6093953673572298,26.21904312653686,53.06449820979414,0.5912017822265625,0.75,0.0,0.1061341526090271,0.0061341526090270965,0.004941377721519933,0.0054256675726113215,0.3082797797396779,0.008279779739677917,0.0011848325251776976,0.0023040771484375,0.02215602983089097,0.025839518755674362,0.006156399024067768,0.029167586881918842,1.0,1.0,0,1,0.75,72,0.05473789257100887,1.0,1.0,0.75,72,-0.060524877419488296,1.0,1.0,0.75,72,0.04990124443752898,1.0,1.0,0.75,72,-0.04710429079002804,1.0,1.0
energy_s0.100_d0.750_v0.300_trot_p0.48.npz,4,0.3,0.75,0.1,0.48,trot,1,1,1,0.003139552648368469,1,0.30072575968628,0.6101555661475312,26.1812132283826,53.124334883919076,0.591090053319931,0.75,0.0,0.10604282908348574,0.006042829083485732,0.004898729190851251,0.005385755181002119,0.3082179892808199,0.008217989280819904,0.0009475101895893697,0.001922607421875,0.022235741740993457,0.025943050161004066,0.006091474649793824,0.02928835125945275,1.0,1.0,0,1,0.75,72,0.05472612541375889,1.0,1.0,0.75,72,-0.060379814356565475,1.0,1.0,0.75,72,0.049865450192656785,1.0,1.0,0.75,72,-0.047114268203990325,1.0,1.0
energy_s0.100_d0.750_v0.300_trot_p0.48.npz,5,0.3,0.75,0.1,0.48,trot,1,1,1,0.003625928100728791,1,0.3010007891350325,0.6090887491778656,26.239377041883166,53.11166864685801,0.59185791015625,0.75,0.0,0.10608372350947724,0.006083723509477237,0.004905980866816308,0.005391531179581458,0.3087086606149872,0.008708660614987207,0.0011129568589231182,0.0021514892578125,0.022423169305319207,0.02613254263997078,0.006082053881930309,0.029182723305236483,1.0,1.0,0,1,0.75,72,0.05468427234639724,1.0,1.0,0.75,72,-0.06044890850575434,1.0,1.0,0.75,72,0.04991631944560342,1.0,1.0,0.75,72,-0.04711794672119948,1.0,1.0
energy_s0.100_d0.750_v0.300_trot_p0.48.npz,6,0.3,0.75,0.1,0.48,trot,1,1,1,0.0030904954430217902,1,0.30101587797365226,0.6087298352510617,26.27954294099922,53.12333405652084,0.5924530029296875,0.75,0.0,0.10618544018103017,0.0061854401810301635,0.004952268607707486,0.005427466955734417,0.30870721613367397,0.008707216133673978,0.0007712967427911704,0.0016937255859375,0.022037115532433614,0.025676073506474495,0.00608573962437658,0.029270005393116038,1.0,1.0,0,1,0.75,72,0.0547540134543346,1.0,1.0,0.75,72,-0.060576756898727685,1.0,1.0,0.75,72,0.04992427723482251,1.0,1.0,0.75,72,-0.04711583277417554,1.0,1.0
energy_s0.100_d0.750_v0.300_trot_p0.48.npz,7,0.3,0.75,0.1,0.48,trot,1,1,1,0.0037524504341258785,1,0.30105448806185775,0.6082848616141887,26.25188148568236,53.04056117218401,0.5918426513671875,0.75,0.0,0.1061508181090984,0.006150818109098399,0.004959462665849261,0.005440478244175513,0.3083279288063447,0.008327928806344698,0.0008645695453984919,0.0018596649169921875,0.02201874277979066,0.025609871372580528,0.006115742445300329,0.029562547592406237,1.0,1.0,0,1,0.75,72,0.05469327554520634,1.0,1.0,0.75,72,-0.06060305925913983,1.0,1.0,0.75,72,0.049963708966970444,1.0,1.0,0.75,72,-0.04704159244688021,1.0,1.0
energy_s0.200_d0.500_v0.300_trot_p0.48.npz,0,0.3,0.5,0.2,0.48,trot,1,1,1,0.010742084455090683,1,0.17443014972870663,0.39963256313631496,15.138314626157333,34.416298453755985,0.587860107421875,0.5,0.0,0.18261651345528662,0.01738348654471339,0.008832173802269005,0.006383546515523149,0.30708029804130393,0.007080298041303945,0.018885700496466016,0.02294921875,0.016155754014376966,0.017090845853090286,0.006173557511594586,0.012244472966761507,1.0,1.0,0,1,0.5,48,0.08634962886571884,1.0,1.0,0.5,48,-0.09999236790463328,1.0,1.0,0.5,48,0.0909986482001841,1.0,1.0,0.5,48,-0.08789238194003701,1.0,1.0
energy_s0.200_d0.500_v0.300_trot_p0.48.npz,1,0.3,0.5,0.2,0.48,trot,1,1,1,0.013565292380619702,1,0.18214019726672834,0.3953395537063654,15.826975815158399,34.31555225444345,0.5887908935546875,0.5,0.0,0.18240874935872853,0.017591250641271483,0.00900722353253514,0.006522656965535137,0.3071411941200495,0.007141194120049488,0.018304795249307438,0.0211029052734375,0.016027096036259368,0.017000310122966766,0.006683027518067309,0.012286038703526198,1.0,1.0,0,1,0.5,48,0.08611640923966964,1.0,1.0,0.5,48,-0.10015927534550428,1.0,1.0,0.5,48,0.09128619777038693,1.0,1.0,0.5,48,-0.0872556163618962,1.0,1.0
energy_s0.200_d0.500_v0.300_trot_p0.48.npz,2,0.3,0.5,0.2,0.48,trot,1,1,1,0.0135719659432516,1,0.18408239016801317,0.4021188259323263,15.87393575703054,34.83683419244386,0.588775634765625,0.5,0.0,0.18245210545137525,0.017547894548624765,0.009012506343424325,0.00652835989215722,0.3071321149667104,0.007132114966710401,0.02381533227997451,0.02642822265625,0.015765377093845127,0.01692487858235836,0.00664082949482036,0.012317803173644825,1.0,1.0,0,1,0.5,48,0.08610122386987011,1.0,1.0,0.5,48,-0.10023000743240118,1.0,1.0,0.5,48,0.09135222823048632,1.0,1.0,0.5,48,-0.0872207513699929,1.0,1.0
energy_s0.200_d0.500_v0.300_trot_p0.48.npz,3,0.3,0.5,0.2,0.48,trot,1,1,1,0.016153561621661174,1,0.17238235455029163,0.38187922017067555,14.851232259411496,33.08771480669098,0.5894699096679688,0.5,0.0,0.1828682937193662,0.01713170628063382,0.009047771377178533,0.0065463672120434566,0.3074635285884142,0.007463528588414203,0.023540060552060253,0.028350830078125,0.01535310460804433,0.01643839292228222,0.007206942003136467,0.012062722321223397,1.0,1.0,0,1,0.5,48,0.08569435806324084,1.0,1.0,0.5,48,-0.10089748290677865,1.0,1.0,0.5,48,0.09147783275693655,1.0,1.0,0.5,48,-0.08766691371177633,1.0,1.0
energy_s0.200_d0.500_v0.300_trot_p0.48.npz,4,0.3,0.5,0.2,0.48,trot,1,1,0,0.021660689236310874,0,0.1812596404480492,0.39489387030523576,15.7220992964683,34.08984033063905,0.5885404348373413,0.5,0.0,0.18263408370936912,0.01736591629063089,0.008966877575342858,0.006524944161841028,0.3069723720351855,0.006972372035185526,0.020513187685129164,0.0234832763671875,0.01642578368285435,0.017600100487470627,0.00674523626006975,0.012349376005001009,1.0,1.0,0,1,0.5,48,0.08627657561252515,1.0,1.0,0.5,48,-0.10036310274153948,1.0,1.0,0.5,48,0.09144010643164317,1.0,1.0,0.5,48,-0.08718838263303041,1.0,1.0
energy_s0.200_d0.500_v0.300_trot_p0.48.npz,5,0.3,0.5,0.2,0.48,trot,1,1,0,0.020269060184159974,0,0.18027623281899902,0.39567080680490513,15.588414805955662,34.29124767739961,0.587249755859375,0.5,0.0,0.18248993918920556,0.017510060810794453,0.008895627688616518,0.00643556261978423,0.30636715857932967,0.006367158579329679,0.021309055580353675,0.02439117431640625,0.016550828895767124,0.017911523580551147,0.005889093604503276,0.012712650565371929,1.0,1.0,0,1,0.5,48,0.08639389167850216,1.0,1.0,0.5,48,-0.09991776741420229,1.0,1.0,0.5,48,0.09127704597388704,1.0,1.0,0.5,48,-0.08739117331181963,1.0,1.0
energy_s0.200_d0.500_v0.300_trot_p0.48.npz,6,0.3,0.5,0.2,0.48,trot,1,1,0,0.023138555669196547,0,0.17668396851470614,0.3866739633151691,15.466425773397894,33.62074917024835,0.5886993408203125,0.5,0.0,0.18278806253025928,0.01721193746974073,0.00895072639298936,0.006506350644243263,0.3070642929524183,0.0070642929524183384,0.02067597961998587,0.0251312255859375,0.015520081921157725,0.01679864153265953,0.006935868797433706,0.012278894072883548,1.0,1.0,0,1,0.5,48,0.08587237866595387,1.0,1.0,0.5,48,-0.10057163362701733,1.0,1.0,0.5,48,0.09150284482166171,1.0,1.0,0.5,48,-0.08762926794588566,1.0,1.0
energy_s0.200_d0.500_v0.300_trot_p0.48.npz,7,0.3,0.5,0.2,0.48,trot,1,1,0,0.03442594332355414,0,0.1765392766315833,0.3938599269732442,15.432186528987295,33.78370979027225,0.588775634765625,0.5,0.0,0.18313036556355655,0.01686963443644346,0.008872550314602755,0.006424882065039131,0.3071887365852793,0.007188736585279298,0.02698975321636595,0.031299591064453125,0.015194477127337614,0.016717175021767616,0.0070990557271926125,0.012343247733340166,1.0,1.0,0,1,0.5,48,0.08617327005291979,1.0,1.0,0.5,48,-0.10075826104730368,1.0,1.0,0.5,48,0.09140282760684688,1.0,1.0,0.5,48,-0.08792637242004275,1.0,1.0
energy_s0.200_d0.625_v0.300_trot_p0.48.npz,0,0.3,0.625,0.2,0.48,trot,1,1,1,0.003596831414169885,1,0.22586469571533632,0.44299704334993995,19.628914635011924,38.52178744848503,0.590179443359375,0.625,0.0,0.18435813393443823,0.015641866065561782,0.007828898634761576,0.006841091920311257,0.30881950072944164,0.008819500729441654,0.0067922453235520815,0.0086669921875,0.017966675250359016,0.01879122294485569,0.005477144175492754,0.0113676821845574,1.0,1.0,0,1,0.625,60,0.09120981941620508,1.0,1.0,0.625,60,-0.09914416633546352,1.0,1.0,0.625,60,0.09029279289146265,1.0,1.0,0.625,60,-0.0880694892257452,1.0,1.0
energy_s0.200_d0.625_v0.300_trot_p0.48.npz,1,0.3,0.625,0.2,0.48,trot,1,1,1,0.004740149049829905,1,0.2245383741947602,0.4411045669886994,19.58442992083399,38.49299083860273,0.591766357421875,0.625,0.0,0.18435114330301683,0.015648856696983182,0.00782851620887717,0.006819945954096819,0.3084873619178931,0.008487361917893121,0.005302428970519868,0.0068206787109375,0.01809132328287946,0.018858864903450012,0.005525555648928198,0.010596343813355384,1.0,1.0,0,1,0.625,60,0.09122539820770423,1.0,1.0,0.625,60,-0.09910390662650267,1.0,1.0,0.625,60,0.09024382842083772,1.0,1.0,0.625,60,-0.08812915335098902,1.0,1.0
energy_s0.200_d0.625_v0.300_trot_p0.48.npz,2,0.3,0.625,0.2,0.48,trot,1,1,1,0.003345380856385712,1,0.22498507611936286,0.44174982447498096,19.59426600905163,38.44424541862969,0.59112548828125,0.625,0.0,0.1843002053598563,0.015699794640143705,0.007853092712660634,0.006837820316043998,0.3084454343964656,0.008445434396465612,0.006580388718658955,0.007781982421875,0.018146230843735466,0.018952835351228714,0.005527746319671057,0.010749169379383586,1.0,1.0,0,1,0.625,60,0.09118521523972352,1.0,1.0,0.625,60,-0.09906575654943785,1.0,1.0,0.625,60,0.09022425139943759,1.0,1.0,0.625,60,-0.08812518753111362,1.0,1.0
energy_s0.200_d0.625_v0.300_trot_p0.48.npz,3,0.3,0.625,0.2,0.48,trot,1,1,1,0.003147138686191645,1,0.22438484796789007,0.4408253346323906,19.557249139871665,38.47954101164602,0.592498779296875,0.625,0.0,0.18437295500189066,0.015627044998109352,0.007826193651805325,0.006824563532912487,0.3089067380254467,0.008906738025446725,0.007852721179705558,0.009796142578125,0.017520222743518794,0.01836404949426651,0.005511458245283326,0.01092143041103302,1.0,1.0,0,1,0.625,60,0.09117925614118576,1.0,1.0,0.625,60,-0.09918785579502583,1.0,1.0,0.625,60,0.09024932608008385,1.0,1.0,0.625,60,-0.08812947198748589,1.0,1.0
energy_s0.200_d0.625_v0.300_trot_p0.48.npz,4,0.3,0.625,0.2,0.48,trot,1,1,1,0.002781012981743302,1,0.22420274192318893,0.44262613690151037,19.55746341441307,38.604800140756815,0.5920682549476624,0.625,0.0,0.18438979834318162,0.015610201656818395,0.0078051008284091995,0.006815530937941129,0.3087598957742254,0.008759895774225424,0.008865954044661485,0.0106048583984375,0.01775935225886702,0.01861184649169445,0.0056004869914779145,0.010828937276640922,1.0,1.0,0,1,0.625,60,0.09123698982099691,1.0,1.0,0.625,60,-0.09904470729331176,1.0,1.0,0.625,60,0.09023492895066738,1.0,1.0,0.625,60,-0.08826297062138716,1.0,1.0
energy_s0.200_d0.625_v0.300_trot_p0.48.npz,5,0.3,0.625,0.2,0.48,trot,1,1,1,0.003178592303657587,1,0.2249134896790627,0.44158917782063095,19.616378811471677,38.5294909136896,0.5919570922851562,0.625,0.0,0.1843717663238446,0.0156282336761554,0.00781715488682191,0.006819750108600909,0.30866309224317473,0.008663092243174741,0.00980700892138093,0.011810302734375,0.017869404448087055,0.018706807866692543,0.005502811086153003,0.011025538675311508,1.0,1.0,0,1,0.625,60,0.09121419861912727,1.0,1.0,0.625,60,-0.09910725218554338,1.0,1.0,0.625,60,0.09023083324233691,1.0,1.0,0.625,60,-0.08819124860068163,1.0,1.0
energy_s0.200_d0.625_v0.300_trot_p0.48.npz,6,0.3,0.625,0.2,0.48,trot,1,1,1,0.004118032228751601,1,0.22471299481271606,0.4407565055367653,19.599655281687106,38.4461740114168,0.592041015625,0.625,0.0,0.1842976367721955,0.015702363227804522,0.007853764432171983,0.006839888814526304,0.3084894632920623,0.008489463292062294,0.007461088958884112,0.00940704345703125,0.018163081850152366,0.018954366445541382,0.005514905856678486,0.010721006909169982,1.0,1.0,0,1,0.625,60,0.09117544293403626,1.0,1.0,0.625,60,-0.09906944098571936,1.0,1.0,0.625,60,0.0902334469060103,1.0,1.0,0.625,60,-0.08811694271862507,1.0,1.0
energy_s0.200_d0.625_v0.300_trot_p0.48.npz,7,0.3,0.625,0.2,0.48,trot,1,1,1,0.00393155254721716,1,0.225040140490946,0.44163851004567234,19.612164292127268,38.49309167545431,0.5915374755859375,0.625,0.0,0.18430347243944803,0.01569652756055198,0.007851450555026535,0.006837455672211949,0.308490341839691,0.008490341839690996,0.009739654927526103,0.011659622192382812,0.018010063086904077,0.018804116174578667,0.005525040344050205,0.01068797998287069,1.0,1.0,0,1,0.625,60,0.09117579609155654,1.0,1.0,0.625,60,-0.09907728681961696,1.0,1.0,0.625,60,0.09023747208217779,1.0,1.0,0.625,60,-0.08811638988554478,1.0,1.0
energy_s0.200_d0.750_v0.300_trot_p0.48.npz,0,0.3,0.75,0.2,0.48,trot,1,1,1,0.0032821741900396937,1,0.29557724630546883,0.58913626467922,25.577097187573585,50.987413859224525,0.586944580078125,0.75,0.0,0.1883071003895667,0.011692899610433322,0.006622977316793471,0.0063645607985866595,0.30617996274183196,0.006179962741831968,0.02027049127026938,0.024322509765625,0.0050835736917116655,0.007478955667465925,0.006126357843458258,0.020762990668032586,1.0,1.0,0,1,0.75,72,0.09480128716677427,1.0,1.0,0.75,72,-0.10154738504853514,1.0,1.0,0.75,72,0.09271082830511862,1.0,1.0,0.75,72,-0.08755470025870535,1.0,1.0
energy_s0.200_d0.750_v0.300_trot_p0.48.npz,1,0.3,0.75,0.2,0.48,trot,1,1,1,0.0019316632666806037,1,0.2962591026337972,0.590667960390652,25.642681494079973,51.12417917866024,0.587554931640625,0.75,0.0,0.18825492847503889,0.011745071524961126,0.006627053131038947,0.00637131565017626,0.30640547908842564,0.006405479088425647,0.017421780741993274,0.0204010009765625,0.0054101941630460455,0.007846604101359844,0.005946002235471107,0.020398089310165943,1.0,1.0,0,1,0.75,72,0.09486815736939509,1.0,1.0,0.75,72,-0.10150755238201883,1.0,1.0,0.75,72,0.09253049114098151,1.0,1.0,0.75,72,-0.0876036560576823,1.0,1.0
energy_s0.200_d0.750_v0.300_trot_p0.48.npz,2,0.3,0.75,0.2,0.48,trot,1,1,1,0.0020466149249966214,1,0.296415234710649,0.590173508133404,25.674193020389417,51.12201032766967,0.58795166015625,0.75,0.0,0.1882525801969071,0.011747419803092907,0.006650179505555169,0.006392850140885763,0.3064323930690686,0.00643239306906862,0.016803796878511128,0.0200958251953125,0.005297434939117825,0.007779562845826149,0.005935017691179315,0.020272609918752026,1.0,1.0,0,1,0.75,72,0.09486541659053829,1.0,1.0,0.75,72,-0.1015520298646556,1.0,1.0,0.75,72,0.0925580511490504,1.0,1.0,0.75,72,-0.08752966278956996,1.0,1.0
energy_s0.200_d0.750_v0.300_trot_p0.48.npz,3,0.3,0.75,0.2,0.48,trot,1,1,1,0.0021210581036318213,1,0.29617094025896906,0.5890741568018694,25.68687199533326,51.11130962772306,0.5888290405273438,0.75,0.0,0.18833078319827715,0.011669216801722865,0.006621540865550442,0.006365750299301001,0.3070840584114194,0.007084058411419403,0.018679198391820907,0.0218963623046875,0.005083478424091182,0.007654939312487841,0.006011914208028162,0.020411838103265183,1.0,1.0,0,1,0.75,72,0.09486852327568664,1.0,1.0,0.75,72,-0.10157386492937803,1.0,1.0,0.75,72,0.0926179542309708,1.0,1.0,0.75,72,-0.08760122396051884,1.0,1.0
energy_s0.200_d0.750_v0.300_trot_p0.48.npz,4,0.3,0.75,0.2,0.48,trot,1,1,1,0.0011785676035588571,1,0.29636192870560035,0.5921537490517934,25.678782755180485,51.305227309015336,0.588113009929657,0.75,0.0,0.18824902901218996,0.011750970987810055,0.006610428531550702,0.006358425505459312,0.3066888079047203,0.0066888079047203175,0.01920742910766713,0.022735595703125,0.005435416961479895,0.00803186371922493,0.0059679435115803404,0.020283361770782698,1.0,1.0,0,1,0.75,72,0.09489314330534802,1.0,1.0,0.75,72,-0.10146846591184537,1.0,1.0,0.75,72,0.09252679492864344,1.0,1.0,0.75,72,-0.08760965387854311,1.0,1.0
energy_s0.200_d0.750_v0.300_trot_p0.48.npz,5,0.3,0.75,0.2,0.48,trot,1,1,1,0.0014155953223168594,1,0.29612253156564616,0.5897022689176024,25.674516639201613,51.12139155272499,0.588409423828125,0.75,0.0,0.18825331076772678,0.011746689232273233,0.006619115220382813,0.0063636694219894735,0.3068768425534169,0.0068768425534169175,0.01858994040155778,0.0220947265625,0.0055682340634202535,0.008021668531000614,0.005969676656815554,0.02041348945437226,1.0,1.0,0,1,0.75,72,0.09485676729430755,1.0,1.0,0.75,72,-0.10149079250792663,1.0,1.0,0.75,72,0.0925723717858394,1.0,1.0,0.75,72,-0.08758668994737996,1.0,1.0
energy_s0.200_d0.750_v0.300_trot_p0.48.npz,6,0.3,0.75,0.2,0.48,trot,1,1,1,0.0028499446114937047,1,0.29638634175228606,0.5899356511255011,25.673136252219848,51.083445287171195,0.58782958984375,0.75,0.0,0.18824997792641324,0.011750022073586774,0.00663896848758062,0.006383934597639991,0.3064514445140958,0.006451444514095794,0.016922610196975538,0.0203094482421875,0.005325339439064557,0.007765060756355524,0.005924847922931652,0.02034649618901644,1.0,1.0,0,1,0.75,72,0.0948698323013054,1.0,1.0,0.75,72,-0.10152772224197786,1.0,1.0,0.75,72,0.0925463464938932,1.0,1.0,0.75,72,-0.08755605481564999,1.0,1.0
energy_s0.200_d0.750_v0.300_trot_p0.48.npz,7,0.3,0.75,0.2,0.48,trot,1,1,1,0.002397052038341451,1,0.2961374979460167,0.5893664432356223,25.675338159683218,51.12754974282898,0.5887451171875,0.75,0.0,0.1882882753594054,0.011711724640594612,0.006631888014574848,0.006376257170146955,0.30650976952165365,0.006509769521653663,0.01914034079320442,0.02271270751953125,0.005217034290024703,0.007753852754831314,0.005942187516328626,0.020343208498721288,1.0,1.0,0,1,0.75,72,0.09489069620354308,1.0,1.0,0.75,72,-0.10155205138855511,1.0,1.0,0.75,72,0.09256886525286569,1.0,1.0,0.75,72,-0.08756493787384695,1.0,1.0
energy_s0.300_d0.500_v0.300_trot_p0.48.npz,0,0.3,0.5,0.3,0.48,trot,1,1,1,0.0170510239189694,1,0.21185767944479816,0.4500145987951345,18.681409446019558,38.92459284285007,0.589447021484375,0.5,0.0,0.288342701892058,0.011657298107941971,0.007415418482075132,0.006241009609463312,0.3075728031496207,0.0075728031496207215,0.00483890902324392,0.007232666015625,0.0012371146349011311,0.0023688802029937506,0.006818937079435984,0.01661509722294924,1.0,1.0,0,1,0.5,48,0.1400512751812736,1.0,1.0,0.5,48,-0.15317353885620832,1.0,1.0,0.5,48,0.1452169238279263,1.0,1.0,0.5,48,-0.13824366591870785,1.0,1.0
energy_s0.300_d0.500_v0.300_trot_p0.48.npz,1,0.3,0.5,0.3,0.48,trot,1,1,1,0.011686986740347887,1,0.22277524668726606,0.42944621419879747,19.34744327286638,37.334353586689105,0.5896148681640625,0.5,0.0,0.28864037711173296,0.01135962288826703,0.007354809561123448,0.006230385904200373,0.3077894812449813,0.0077894812449813,0.0049366063982931785,0.0071258544921875,0.0008832645694381738,0.0014359925407916307,0.006218901323149801,0.015949802976897052,1.0,1.0,0,1,0.5,48,0.13974488278230032,1.0,1.0,0.5,48,-0.15334999623397985,1.0,1.0,0.5,48,0.14574403905620179,1.0,1.0,0.5,48,-0.13844183615098396,1.0,1.0
energy_s0.300_d0.500_v0.300_trot_p0.48.npz,2,0.3,0.5,0.3,0.48,trot,1,1,1,0.013012995270660892,1,0.22038705409949177,0.4275127854658652,19.187228521989113,37.29705860468128,0.590423583984375,0.5,0.0,0.2886783929231266,0.011321607076873408,0.007331458432599899,0.006210651101234057,0.30777552009870607,0.007775520098706079,0.005498592246684328,0.00787353515625,0.0009590180783571486,0.0015038909623399377,0.006175290418951949,0.01612933627940849,1.0,1.0,0,1,0.5,48,0.13977939480294785,1.0,1.0,0.5,48,-0.1533413097883264,1.0,1.0,0.5,48,0.1457644778614243,1.0,1.0,0.5,48,-0.1384716033935547,1.0,1.0
