achieved_width_m,command_df,condition,end_time_s,failure,gait,lateral_rmse_m,mean_forward_speed,peak_push_force_n,period,policy,push_envelope_at_end,push_impulse_ns,seed,speed,stance_fraction,step_width,success,timeout,travel_m
0.10262365639209747,0.5,perturbed,5.12,1,trot,0.06249740347266197,0.38612115383148193,10.20065975189209,0.48,base,0.5608000159263611,19.006717529296875,10034,0.40,0.5671206225680934,0.1,0,0,1.9847487211227417
0.10428578406572342,0.5,perturbed,8.5,1,trot,0.06038157641887665,0.37531957030296326,18.934070587158203,0.48,base,0.8650000095367432,60.6407421875,10035,0.40,0.5698356807511737,0.1,0,0,3.1939592361450195
0.10343717783689499,0.5,perturbed,9.52,1,trot,0.06726808100938797,0.37852004170417786,18.465782165527344,0.48,base,0.9567999839782715,56.641484375000005,10036,0.40,0.5738993710691824,0.1,0,0,3.607530117034912
0.09893343597650528,0.5,perturbed,7.7,1,trot,0.20189815759658813,0.38216736912727356,15.203984260559082,0.48,base,0.7929999828338623,44.202255859375,10037,0.40,0.5647668393782384,0.1,0,0,2.9476561546325684
0.10389576107263565,0.5,perturbed,6.74,1,trot,0.05275924876332283,0.3613426089286804,16.361412048339844,0.48,base,0.7065999507904053,43.682998046875,10038,0.40,0.5606508875739645,0.1,0,0,2.440511703491211
0.10472086071968079,0.5,perturbed,8.620000000000001,1,trot,0.05673697963356972,0.37157368659973145,14.689208030700684,0.48,base,0.8758000135421753,45.925625000000004,10039,0.40,0.5520833333333334,0.1,0,0,3.2064547538757324
0.10625357180833817,0.5,perturbed,7.04,1,trot,0.09291841834783554,0.37907400727272034,15.630644798278809,0.48,base,0.7336000204086304,44.55806640625,10040,0.40,0.5906515580736544,0.1,0,0,2.670560359954834
0.1008463203907013,0.5,perturbed,8.040000000000001,1,trot,0.041103545576334,0.3966273069381714,18.806509017944336,0.48,base,0.8235999941825867,37.8033154296875,10041,0.40,0.5663771712158809,0.1,0,0,3.19008207321167
0.105015829205513,0.5,perturbed,5.0200000000000005,1,trot,0.05338068678975105,0.41183993220329285,10.736679077148438,0.48,base,0.551800012588501,19.6738330078125,10042,0.40,0.558531746031746,0.1,0,0,2.0753846168518066
0.10698430985212326,0.5,perturbed,5.76,1,trot,0.08365248143672943,0.37927135825157166,11.42564582824707,0.48,base,0.618399977684021,23.31458251953125,10043,0.40,0.5666089965397924,0.1,0,0,2.1900486946105957
0.10294747352600098,0.5,perturbed,4.46,1,trot,0.07129398733377457,0.3934858739376068,9.658419609069824,0.48,base,0.5013999938964844,15.35898681640625,10044,0.40,0.5558035714285714,0.1,0,0,1.7601569890975952
0.09980309009552002,0.5,perturbed,9.86,1,trot,0.20334459841251373,0.3844689428806305,21.047456741333008,0.48,base,0.9873999953269958,63.790029296875,10045,0.40,0.569838056680162,0.1,0,0,3.7898125648498535
0.1016189455986023,0.5,perturbed,3.9,1,trot,0.11171778291463852,0.38107338547706604,10.88537311553955,0.48,base,0.4509999752044678,19.39235595703125,10046,0.40,0.548469387755102,0.1,0,0,1.4915202856063843
0.10311879962682724,0.5,perturbed,8.82,1,trot,0.08916831761598587,0.38945284485816956,18.394935607910156,0.48,base,0.8937999606132507,60.6952978515625,10047,0.40,0.5582579185520362,0.1,0,0,3.4387145042419434
0.10095231980085373,0.5,perturbed,10.040000000000001,1,trot,0.061612147837877274,0.38744327425956726,19.580259323120117,0.48,base,1.0,73.68931640625,10048,0.40,0.577037773359841,0.1,0,0,3.8895344734191895
0.10191129893064499,0.5,perturbed,7.78,1,trot,0.05194156616926193,0.38305625319480896,17.191566467285156,0.48,base,0.8001999855041504,46.939208984375,10049,0.40,0.5692307692307692,0.1,0,0,2.9812874794006348
0.10314089804887772,0.5,perturbed,10.28,0,trot,0.04590340331196785,0.3898540735244751,18.17121124267578,0.48,base,1.0,63.026015625,10050,0.40,0.566504854368932,0.1,1,0,4.00651216506958
0.10412987321615219,0.5,perturbed,8.4,1,trot,0.05686955899000168,0.3941786587238312,16.32628059387207,0.48,base,0.8560000061988831,42.724423828125,10051,0.40,0.5564133016627079,0.1,0,0,3.3132081031799316
0.10497242212295532,0.5,perturbed,7.6000000000000005,1,trot,0.04696836322546005,0.39253807067871094,12.132253646850586,0.48,base,0.7839999794960022,37.7146826171875,10052,0.40,0.5577427821522309,0.1,0,0,2.9874234199523926
0.10495881736278534,0.5,perturbed,10.120000000000001,0,trot,0.0803171843290329,0.3953391909599304,21.576112747192383,0.48,base,1.0,50.19828125,10053,0.40,0.5695266272189349,0.1,1,0,4.002010822296143
0.10592015087604523,0.5,perturbed,10.46,0,trot,0.02845677174627781,0.3833352327346802,24.93756675720215,0.48,base,1.0,75.29766113281251,10054,0.40,0.5782442748091603,0.1,1,0,4.008163928985596
0.10612043738365173,0.5,perturbed,10.38,0,trot,0.021898772567510605,0.3860315680503845,21.908401489257812,0.48,base,1.0,61.025361328125,10055,0.40,0.5596153846153846,0.1,1,0,4.005833148956299
0.1035681888461113,0.5,perturbed,9.76,1,trot,0.0857156440615654,0.3768417239189148,22.48305320739746,0.48,base,0.9783999919891357,62.2154931640625,10056,0.40,0.5679959100204499,0.1,0,0,3.6812996864318848
0.10170750319957733,0.5,perturbed,4.78,1,trot,0.0884956493973732,0.3973884582519531,11.04702377319336,0.48,base,0.5302000045776367,21.139921875,10057,0.40,0.5604166666666667,0.1,0,0,1.904161810874939
0.10408831387758255,0.5,perturbed,8.02,1,trot,0.05467229336500168,0.37982693314552307,15.261385917663574,0.48,base,0.8217999935150146,39.5530078125,10058,0.40,0.5615671641791045,0.1,0,0,3.050833225250244
0.10273454338312149,0.5,perturbed,9.24,1,trot,0.04111584275960922,0.40730077028274536,13.881650924682617,0.48,base,0.9315999746322632,53.667705078125,10059,0.40,0.5728941684665226,0.1,0,0,3.7631897926330566
0.1039278656244278,0.5,perturbed,8.42,1,trot,0.03866923227906227,0.38659030199050903,14.948692321777344,0.48,base,0.8578000068664551,40.0812744140625,10060,0.40,0.5545023696682464,0.1,0,0,3.2584023475646973
0.1056942418217659,0.5,perturbed,7.140000000000001,1,trot,0.06164702773094177,0.3600618243217468,17.46293067932129,0.48,base,0.7426000237464905,45.40974609375,10061,0.40,0.5698324022346368,0.1,0,0,2.575247287750244
0.10072116553783417,0.5,perturbed,6.3,1,trot,0.11390335857868195,0.3811163306236267,12.93034553527832,0.48,base,0.6669999957084656,38.4068408203125,10062,0.40,0.5609177215189873,0.1,0,0,2.4052109718322754
0.10407685488462448,0.5,perturbed,8.14,1,trot,0.06130199506878853,0.3754103481769562,20.151351928710938,0.48,base,0.832599937915802,42.8552734375,10063,0.40,0.5649509803921569,0.1,0,0,3.058596134185791
0.10567943751811981,0.625,perturbed,7.78,1,trot,0.13386651873588562,0.36809027194976807,17.144805908203125,0.48,base,0.8001999855041504,42.075390625000004,10000,0.40,0.6211538461538462,0.1,0,0,2.8688035011291504
0.10746974498033524,0.625,perturbed,8.36,1,trot,0.0761173889040947,0.39020612835884094,16.976293563842773,0.48,base,0.8523999452590942,54.454970703125,10001,0.40,0.6252983293556086,0.1,0,0,3.2662758827209473
0.10558108240365982,0.625,perturbed,9.86,0,trot,0.03264223784208298,0.40635696053504944,22.817279815673828,0.48,base,0.9873999953269958,73.4407568359375,10002,0.40,0.6447368421052632,0.1,1,0,4.005350589752197
0.10575748980045319,0.625,perturbed,10.08,0,trot,0.043465327471494675,0.3974888324737549,17.953720092773438,0.48,base,1.0,59.663623046875,10003,0.40,0.6400990099009901,0.1,1,0,4.00564432144165
0.10462842881679535,0.625,perturbed,9.94,1,trot,0.03293933346867561,0.39039310812950134,21.412683486938477,0.48,base,0.9945999383926392,52.1773095703125,10004,0.40,0.6290160642570282,0.1,0,0,3.8815865516662598
0.10756244510412216,0.625,perturbed,8.5,1,trot,0.049872320145368576,0.3953417241573334,15.603538513183594,0.48,base,0.8650000095367432,49.719111328125,10005,0.40,0.6220657276995305,0.1,0,0,3.364016056060791
0.10491811484098434,0.625,perturbed,9.16,1,trot,0.063143789768219,0.3857903778553009,22.825441360473633,0.48,base,0.9244000315666199,62.477646484375,10006,0.40,0.6296296296296297,0.1,0,0,3.5364861488342285
0.10265123099088669,0.625,perturbed,9.120000000000001,1,trot,0.045494187623262405,0.4061067998409271,21.5261287689209,0.48,base,0.9208000302314758,60.510341796875004,10007,0.40,0.6427789934354485,0.1,0,0,3.7065834999084473
0.1047019436955452,0.625,perturbed,7.36,1,trot,0.06788425892591476,0.3826998174190521,14.468902587890625,0.48,base,0.7624000310897827,33.6092138671875,10008,0.40,0.6212737127371274,0.1,0,0,2.8173165321350098
0.10732647031545639,0.625,perturbed,6.0600000000000005,1,trot,0.05990283563733101,0.3669617772102356,15.253949165344238,0.48,base,0.6453999876976013,33.7864453125,10009,0.40,0.6217105263157895,0.1,0,0,2.2276158332824707
0.10454409569501877,0.625,perturbed,8.120000000000001,1,trot,0.04434831067919731,0.36174699664115906,18.55368995666504,0.48,base,0.8307999968528748,37.43505615234375,10010,0.40,0.6283783783783784,0.1,0,0,2.9414353370666504
0.10787897557020187,0.625,perturbed,10.28,0,trot,0.017593998461961746,0.38958191871643066,22.85724639892578,0.48,base,1.0,68.7777001953125,10011,0.40,0.6393203883495145,0.1,1,0,4.004587650299072
0.1058887168765068,0.625,perturbed,9.38,1,trot,0.07122688740491867,0.3859117925167084,21.514751434326172,0.48,base,0.9442000389099121,52.85587890625,10012,0.40,0.6356382978723404,0.1,0,0,3.618452548980713
0.1047273576259613,0.625,perturbed,8.5,1,trot,0.06723334640264511,0.3954126834869385,17.055444717407227,0.48,base,0.8650000095367432,51.1585546875,10013,0.40,0.6332159624413145,0.1,0,0,3.362856388092041
0.10588257014751434,0.625,perturbed,6.5200000000000005,1,trot,0.030092177912592888,0.40468207001686096,10.05307674407959,0.48,base,0.6868000030517578,28.87248291015625,10014,0.40,0.6215596330275229,0.1,0,0,2.6396965980529785
0.10425201803445816,0.625,perturbed,11.040000000000001,0,trot,0.020135194063186646,0.3628912568092346,15.721490859985352,0.48,base,1.0,66.854951171875,10015,0.40,0.6473779385171791,0.1,1,0,4.004934787750244
0.10792268812656403,0.625,perturbed,5.08,1,trot,0.0763096958398819,0.4088364243507385,10.916129112243652,0.48,base,0.557200014591217,20.03375732421875,10016,0.40,0.638235294117647,0.1,0,0,2.0871472358703613
0.1042671650648117,0.625,perturbed,8.1,1,trot,0.024142079055309296,0.41000133752822876,19.334611892700195,0.48,base,0.828999936580658,50.9600048828125,10017,0.40,0.6330049261083743,0.1,0,0,3.3245625495910645
0.10523505508899689,0.625,perturbed,10.120000000000001,0,trot,0.05037444829940796,0.39621835947036743,20.51736068725586,0.48,base,1.0,71.47388671875,10018,0.40,0.6444773175542406,0.1,1,0,4.00725793838501
0.10526279360055923,0.625,perturbed,8.48,1,trot,0.04697016626596451,0.38011500239372253,19.81637191772461,0.48,base,0.8632000088691711,56.10267578125,10019,0.40,0.6305882352941177,0.1,0,0,3.2266736030578613
0.1051580160856247,0.625,perturbed,7.28,1,trot,0.043534521013498306,0.4215657711029053,14.803263664245605,0.48,base,0.7551999688148499,36.6153466796875,10020,0.40,0.6219178082191781,0.1,0,0,3.0712456703186035
0.10483744740486145,0.625,perturbed,7.38,1,trot,0.05167759954929352,0.39339542388916016,15.594244956970215,0.48,base,0.76419997215271,38.59617919921875,10021,0.40,0.6175675675675676,0.1,0,0,2.9065804481506348
0.10498926043510437,0.625,perturbed,9.9,1,trot,0.04283212497830391,0.38163793087005615,22.877408981323242,0.48,base,0.9909999370574951,66.687958984375,10022,0.40,0.6285282258064516,0.1,0,0,3.7780022621154785
0.10853230208158493,0.625,perturbed,10.22,0,trot,0.06988412886857986,0.39196673035621643,22.312265396118164,0.48,base,1.0,61.897412109375004,10023,0.40,0.63671875,0.1,1,0,4.004560947418213
0.10632526874542236,0.625,perturbed,9.120000000000001,1,trot,0.0791737288236618,0.39305761456489563,22.11408805847168,0.48,base,0.9208000302314758,63.284775390625,10024,0.40,0.6296498905908097,0.1,0,0,3.590181827545166
0.10754704475402832,0.625,perturbed,9.08,1,trot,0.09551402926445007,0.39628738164901733,19.009693145751953,0.48,base,0.917199969291687,60.294169921875,10025,0.40,0.6417582417582418,0.1,0,0,3.601792812347412
0.10746747255325317,0.625,perturbed,4.94,1,trot,0.06522724032402039,0.3924654722213745,11.100324630737305,0.48,base,0.5446000099182129,23.41951904296875,10026,0.40,0.6028225806451613,0.1,0,0,1.9422301054000854
0.10680576413869858,0.625,perturbed,10.5,0,trot,0.05034274235367775,0.38194501399993896,23.568843841552734,0.48,base,1.0,67.961298828125,10027,0.40,0.6440114068441065,0.1,1,0,4.007241725921631
0.10668609291315079,0.625,perturbed,9.02,1,trot,0.06773631274700165,0.3751591742038727,19.083826065063477,0.48,base,0.911799967288971,60.505634765625004,10028,0.40,0.6255530973451328,0.1,0,0,3.3872227668762207
0.10452660918235779,0.625,perturbed,10.64,0,trot,0.03930564969778061,0.37715569138526917,20.61187171936035,0.48,base,1.0,78.12228515625,10029,0.40,0.650093808630394,0.1,1,0,4.010155200958252
0.10496214032173157,0.625,perturbed,10.32,0,trot,0.05989908427000046,0.3884037435054779,20.236106872558594,0.48,base,1.0,65.1218603515625,10030,0.40,0.6436170212765957,0.1,1,0,4.006199359893799
0.10534175485372543,0.625,perturbed,6.0200000000000005,1,trot,0.04940958321094513,0.3910430669784546,14.332093238830566,0.48,base,0.6417999863624573,34.31058349609375,10031,0.40,0.6208609271523179,0.1,0,0,2.356020450592041
0.1053553894162178,0.625,perturbed,7.9,1,trot,0.047775816172361374,0.3914230763912201,18.83162498474121,0.48,base,0.8109999895095825,47.815312500000005,10032,0.40,0.6281565656565656,0.1,0,0,3.0908284187316895
0.10270761698484421,0.625,perturbed,7.12,1,trot,0.044028036296367645,0.39162755012512207,15.8206205368042,0.48,base,0.7408000230789185,46.5950341796875,10033,0.40,0.6309523809523809,0.1,0,0,2.790898323059082
0.10311415046453476,0.625,perturbed,10.92,0,trot,0.04659241437911987,0.36723196506500244,24.064836502075195,0.48,base,1.0,66.0315625,10034,0.40,0.636654478976234,0.1,1,0,4.010440826416016
0.10917025059461594,0.625,perturbed,10.44,0,trot,0.07434271275997162,0.38350582122802734,22.909852981567383,0.48,base,1.0,73.8581591796875,10035,0.40,0.6376673040152964,0.1,1,0,4.002588272094727
0.1062825471162796,0.625,perturbed,8.540000000000001,1,trot,0.03898594155907631,0.38750359416007996,19.773529052734375,0.48,base,0.8686000108718872,50.3112646484375,10036,0.40,0.625,0.1,0,0,3.313182830810547
0.10397735238075256,0.625,perturbed,8.040000000000001,1,trot,0.05373658612370491,0.41153573989868164,17.202707290649414,0.48,base,0.8235999941825867,40.093916015625,10037,0.40,0.6277915632754343,0.1,0,0,3.311831474304199
0.10582125931978226,0.625,perturbed,3.7600000000000002,1,trot,0.05271449685096741,0.39945119619369507,8.680134773254395,0.48,base,0.438400000333786,14.6377294921875,10038,0.40,0.6097883597883598,0.1,0,0,1.5053967237472534
0.10522254556417465,0.625,perturbed,9.74,1,trot,0.06505396962165833,0.3763267695903778,22.64674949645996,0.48,base,0.9765999913215637,66.19854003906251,10039,0.40,0.6209016393442623,0.1,0,0,3.6684951782226562
0.10892503708600998,0.625,perturbed,8.540000000000001,1,trot,0.04069952666759491,0.3513050973415375,18.70646095275879,0.48,base,0.8686000108718872,57.248046875,10040,0.40,0.6378504672897196,0.1,0,0,3.006011486053467
0.10400703549385071,0.625,perturbed,8.36,1,trot,0.06588347256183624,0.37759649753570557,18.934070587158203,0.48,base,0.8523999452590942,55.484882812500004,10041,0.40,0.6306682577565632,0.1,0,0,3.1605429649353027
0.10702896863222122,0.625,perturbed,10.06,0,trot,0.0533105693757534,0.39870113134384155,17.050668716430664,0.48,base,1.0,59.1175439453125,10042,0.40,0.6403769841269841,0.1,1,0,4.009204387664795
0.10592758655548096,0.625,perturbed,7.04,1,trot,0.044808123260736465,0.41878968477249146,15.531261444091797,0.48,base,0.7336000204086304,40.4069091796875,10043,0.40,0.6480169971671388,0.1,0,0,2.9538016319274902
0.10408923774957657,0.625,perturbed,7.96,1,trot,0.049535661935806274,0.3870692551136017,16.769746780395508,0.48,base,0.8163999915122986,42.190830078125,10044,0.40,0.6290726817042607,0.1,0,0,3.0805869102478027
0.10481707751750946,0.625,perturbed,8.1,1,trot,0.08585426211357117,0.3716336190700531,16.32216453552246,0.48,base,0.828999936580658,41.411435546875,10045,0.40,0.6262315270935961,0.1,0,0,3.0137009620666504
0.10227927565574646,0.625,perturbed,4.14,1,trot,0.10609378665685654,0.3489963114261627,11.276378631591797,0.48,base,0.47259998321533203,21.89742919921875,10046,0.40,0.5985576923076923,0.1,0,0,1.4494575262069702
0.10756618529558182,0.625,perturbed,10.36,0,trot,0.058556605130434036,0.3870328664779663,19.37375259399414,0.48,base,1.0,71.547548828125,10047,0.40,0.6382466281310212,0.1,1,0,4.008083820343018
0.10462174564599991,0.625,perturbed,8.46,1,trot,0.058587394654750824,0.36471545696258545,18.17121124267578,0.48,base,0.8614000082015991,52.836308593750005,10048,0.40,0.6332547169811321,0.1,0,0,3.0876736640930176
0.10319861024618149,0.625,perturbed,7.08,1,trot,0.05283223092556,0.3418515622615814,13.938264846801758,0.48,base,0.7372000217437744,34.577822265625,10049,0.40,0.6267605633802817,0.1,0,0,2.42472505569458
0.10548041760921478,0.625,perturbed,8.94,1,trot,0.03590739145874977,0.3729291558265686,20.881561279296875,0.48,base,0.9046000242233276,45.011044921875,10050,0.40,0.6316964285714286,0.1,0,0,3.3375916481018066
0.1052771657705307,0.625,perturbed,10.16,1,trot,0.06662208586931229,0.38616812229156494,22.544219970703125,0.48,base,1.0,81.942490234375,10051,0.40,0.6272102161100196,0.1,0,0,3.924746036529541
0.10500463843345642,0.625,perturbed,10.06,0,trot,0.05699344351887703,0.39787083864212036,19.990510940551758,0.48,base,1.0,59.50845703125,10052,0.40,0.6339285714285714,0.1,1,0,4.001051425933838
0.10907218605279922,0.625,perturbed,9.86,0,trot,0.0335051491856575,0.40593722462654114,16.38656997680664,0.48,base,0.9873999953269958,50.803212890625,10053,0.40,0.6411943319838057,0.1,1,0,4.003296375274658
0.11107322573661804,0.625,perturbed,6.32,1,trot,0.059543412178754807,0.35481950640678406,12.670784950256348,0.48,base,0.6687999963760376,33.07673828125,10054,0.40,0.6309148264984227,0.1,0,0,2.248253345489502
0.10762012749910355,0.625,perturbed,8.82,1,trot,0.03231772780418396,0.4007939100265503,20.541667938232422,0.48,base,0.8937999606132507,53.392548828125,10055,0.40,0.6312217194570136,0.1,0,0,3.542025089263916
0.10658574104309082,0.625,perturbed,5.86,1,trot,0.03763434290885925,0.3998253047466278,13.189844131469727,0.48,base,0.6273999810218811,21.2086669921875,10056,0.40,0.6207482993197279,0.1,0,0,2.3455452919006348
0.10209087282419205,0.625,perturbed,10.5,1,trot,0.15372422337532043,0.34646129608154297,22.789003372192383,0.48,base,1.0,71.6463818359375,10057,0.40,0.6283269961977186,0.1,0,0,3.6415505409240723
0.10648371279239655,0.625,perturbed,6.66,1,trot,0.0366826169192791,0.4002319574356079,13.093008995056152,0.48,base,0.699400007724762,34.17971923828125,10058,0.40,0.6220059880239521,0.1,0,0,2.6671090126037598
0.10309460014104843,0.625,perturbed,9.14,1,trot,0.06132230907678604,0.3777843713760376,16.802087783813477,0.48,base,0.9225999712944031,60.947734375,10059,0.40,0.625,0.1,0,0,3.4539475440979004
0.10713139921426773,0.625,perturbed,10.120000000000001,0,trot,0.030148401856422424,0.39534059166908264,16.05662727355957,0.48,base,1.0,59.6777197265625,10060,0.40,0.6390532544378699,0.1,1,0,4.0008111000061035
0.10820548236370087,0.625,perturbed,10.94,1,trot,0.19150789082050323,0.35944128036499023,20.772729873657227,0.48,base,1.0,84.143447265625,10061,0.40,0.6432481751824818,0.1,0,0,3.9299378395080566
0.10559885203838348,0.625,perturbed,8.68,1,trot,0.059230003505945206,0.41769012808799744,18.806509017944336,0.48,base,0.8811999559402466,53.4227734375,10062,0.40,0.6413793103448275,0.1,0,0,3.6378769874572754
0.10777901858091354,0.625,perturbed,9.76,0,trot,0.05255873128771782,0.4111286997795105,23.424829483032227,0.48,base,0.9783999919891357,57.535810546875,10063,0.40,0.6334355828220859,0.1,1,0,4.010744571685791
0.1133304163813591,0.75,perturbed,7.92,1,trot,0.1335340142250061,0.3618174195289612,17.144805908203125,0.48,base,0.8127999901771545,43.0280126953125,10000,0.40,0.7222921914357683,0.1,0,0,2.8709397315979004
0.11247327923774719,0.75,perturbed,10.42,1,trot,0.05395049974322319,0.34897544980049133,23.78119468688965,0.48,base,1.0,90.82998046875001,10001,0.40,0.7227011494252874,0.1,0,0,3.639784336090088
0.11540473252534866,0.75,perturbed,10.06,0,trot,0.019044985994696617,0.39775440096855164,18.386333465576172,0.48,base,1.0,69.8557080078125,10002,0.40,0.7455357142857143,0.1,1,0,4.001654148101807
0.11441263556480408,0.75,perturbed,10.14,0,trot,0.029713280498981476,0.39481210708618164,16.665916442871094,0.48,base,1.0,60.1716650390625,10003,0.40,0.7426181102362205,0.1,1,0,4.003481388092041
0.11414361000061035,0.75,perturbed,9.72,1,trot,0.04964581876993179,0.35681435465812683,22.526241302490234,0.48,base,0.9747999310493469,59.1223046875,10004,0.40,0.7304928131416838,0.1,0,0,3.472242832183838
0.11426151543855667,0.75,perturbed,8.88,1,trot,0.051660869270563126,0.38189810514450073,20.869590759277344,0.48,base,0.8992000222206116,54.497353515625,10005,0.40,0.7174157303370786,0.1,0,0,3.3961167335510254
0.11428643018007278,0.75,perturbed,10.4,0,trot,0.03180229663848877,0.38484498858451843,24.931344985961914,0.48,base,1.0,70.10428710937501,10006,0.40,0.7480806142034548,0.1,1,0,4.0016045570373535
0.11185034364461899,0.75,perturbed,8.72,1,trot,0.07574690133333206,0.4075204133987427,21.5261287689209,0.48,base,0.8848000168800354,58.8468603515625,10007,0.40,0.7322654462242563,0.1,0,0,3.563112735748291
0.10976293683052063,0.75,perturbed,9.94,1,trot,0.061739616096019745,0.34863948822021484,23.363231658935547,0.48,base,0.9945999383926392,68.083525390625,10008,0.40,0.7178714859437751,0.1,0,0,3.467878818511963
0.1149970293045044,0.75,perturbed,6.22,1,trot,0.05498966947197914,0.3722139596939087,15.296794891357422,0.48,base,0.6597999930381775,36.2105615234375,10009,0.40,0.7147435897435898,0.1,0,0,2.3188118934631348
0.11488678306341171,0.75,perturbed,10.42,0,trot,0.038588885217905045,0.3846275210380554,23.568843841552734,0.48,base,1.0,65.2913671875,10010,0.40,0.7490421455938697,0.1,1,0,4.007559299468994
0.11335679143667221,0.75,perturbed,10.66,0,trot,0.02556222677230835,0.3755088448524475,21.864749908447266,0.48,base,1.0,75.388525390625,10011,0.40,0.7420411985018727,0.1,1,0,4.002668857574463
0.11493004113435745,0.75,perturbed,10.5,0,trot,0.05150487646460533,0.3810440003871918,21.514751434326172,0.48,base,1.0,61.1262890625,10012,0.40,0.7447718631178707,0.1,1,0,4.000204563140869
0.11300459504127502,0.75,perturbed,7.98,1,trot,0.058588918298482895,0.39679625630378723,17.4348201751709,0.48,base,0.8182000517845154,53.176953125000004,10013,0.40,0.72125,0.1,0,0,3.1670289039611816
0.11533959954977036,0.75,perturbed,10.18,1,trot,0.05761747434735298,0.35985299944877625,23.035181045532227,0.48,base,1.0,64.212841796875,10014,0.40,0.7225490196078431,0.1,0,0,3.667898654937744
0.11189019680023193,0.75,perturbed,11.28,0,trot,0.08112507313489914,0.3552687168121338,23.27573585510254,0.48,base,1.0,74.19865234375,10015,0.40,0.7371681415929203,0.1,1,0,4.006796360015869
0.11609824001789093,0.75,perturbed,10.3,1,trot,0.12211833894252777,0.35462337732315063,22.419904708862305,0.48,base,1.0,78.409375,10016,0.40,0.7315891472868217,0.1,0,0,3.6556878089904785
0.1148165613412857,0.75,perturbed,10.18,0,trot,0.03687460720539093,0.3936389088630676,19.734516143798828,0.48,base,1.0,65.28703125,10017,0.40,0.7450980392156863,0.1,1,0,4.00658655166626
0.11558578908443451,0.75,perturbed,10.18,0,trot,0.051531095057725906,0.3933028280735016,20.2695369720459,0.48,base,1.0,83.77560546875,10018,0.40,0.7485294117647059,0.1,1,0,4.003153324127197
0.11190816760063171,0.75,perturbed,10.1,1,trot,0.039455845952034,0.37407055497169495,22.294410705566406,0.48,base,1.0,73.451279296875,10019,0.40,0.7282608695652174,0.1,0,0,3.7804932594299316
0.11429991573095322,0.75,perturbed,10.3,0,trot,0.06113441661000252,0.3885936439037323,23.266265869140625,0.48,base,1.0,66.859619140625,10020,0.40,0.7359496124031008,0.1,1,0,4.002390384674072
0.11338161677122116,0.75,perturbed,8.120000000000001,1,trot,0.030251022428274155,0.4116402864456177,19.334611892700195,0.48,base,0.8307999968528748,52.70041015625,10021,0.40,0.7272727272727273,0.1,0,0,3.346926212310791
0.11631371825933456,0.75,perturbed,9.98,0,trot,0.02903306484222412,0.4010384678840637,16.638200759887695,0.48,base,0.998199999332428,53.084775390625,10022,0.40,0.748,0.1,1,0,4.001959323883057
0.11371320486068726,0.75,perturbed,10.18,1,trot,0.12105221301317215,0.36706191301345825,23.43747901916504,0.48,base,1.0,81.48474609375,10023,0.40,0.7259803921568627,0.1,0,0,3.739868640899658
0.11237780004739761,0.75,perturbed,9.620000000000001,1,trot,0.043359942734241486,0.3987135589122772,17.80072784423828,0.48,base,0.9657999873161316,62.961396484375,10024,0.40,0.7282157676348547,0.1,0,0,3.8405861854553223
0.11563034355640411,0.75,perturbed,10.42,0,trot,0.029033804312348366,0.38476043939590454,24.93756675720215,0.48,base,1.0,70.3865673828125,10025,0.40,0.7495210727969349,0.1,1,0,4.007931232452393
0.11589521914720535,0.75,perturbed,10.38,0,trot,0.02115507237613201,0.38580673933029175,21.2579288482666,0.48,base,1.0,66.4190625,10026,0.40,0.7485576923076923,0.1,1,0,4.004242420196533
0.11562883853912354,0.75,perturbed,10.56,0,trot,0.023867135867476463,0.37952470779418945,22.60959815979004,0.48,base,1.0,65.616171875,10027,0.40,0.748109640831758,0.1,1,0,4.0068135261535645
0.11565849184989929,0.75,perturbed,10.32,0,trot,0.053804848343133926,0.38842496275901794,22.79556655883789,0.48,base,1.0,68.85878906250001,10028,0.40,0.7470986460348162,0.1,1,0,4.006700038909912
0.11400042474269867,0.75,perturbed,10.44,0,trot,0.060455188155174255,0.3833567500114441,22.526351928710938,0.48,base,1.0,74.5240234375,10029,0.40,0.748565965583174,0.1,1,0,4.0013108253479
0.11249804496765137,0.75,perturbed,8.120000000000001,1,trot,0.05324529483914375,0.3568744361400604,16.35536003112793,0.48,base,0.8307999968528748,44.56126953125,10030,0.40,0.7199017199017199,0.1,0,0,2.901423931121826
0.11219295859336853,0.75,perturbed,10.76,0,trot,0.06766926497220993,0.37240657210350037,19.81637191772461,0.48,base,1.0,92.2251171875,10031,0.40,0.7425788497217068,0.1,1,0,4.006075382232666
0.11344081163406372,0.75,perturbed,7.92,1,trot,0.05235449969768524,0.390914648771286,18.83162498474121,0.48,base,0.8127999901771545,48.1200341796875,10032,0.40,0.7191435768261965,0.1,0,0,3.095759868621826
0.11170625686645508,0.75,perturbed,10.78,0,trot,0.08182965219020844,0.3712577521800995,23.20461082458496,0.48,base,1.0,79.51978515625,10033,0.40,0.7402777777777778,0.1,1,0,4.000256061553955
0.1150263175368309,0.75,perturbed,10.42,0,trot,0.019171174615621567,0.38437438011169434,19.91700553894043,0.48,base,1.0,70.78068359375,10034,0.40,0.7480842911877394,0.1,1,0,4.004209518432617
0.1127261370420456,0.75,perturbed,9.28,1,trot,0.04840174689888954,0.3678660988807678,20.86857795715332,0.48,base,0.9351999759674072,62.5008349609375,10035,0.40,0.7225806451612903,0.1,0,0,3.415736198425293
